Sb04g036580,null,
Sb04g036590,null,
Sb04g036600,Sobic.004G338200,
Sb04g036610,Sobic.004G338300,
Sb04g036620,Sobic.004G338400,
Sb04g036630,Sobic.004G338500,
Sb04g036640,Sobic.004G338800,
Sb04g036650,Sobic.004G338900,
Sb04g036660,Sobic.004G339000,
Sb04g036670,null,
Sb04g036680,Sobic.004G339300,
Sb04g036690,Sobic.004G339400,
Sb04g036700,Sobic.004G339500,
Sb04g036710,Sobic.004G339600,
Sb04g036720,Sobic.004G339700,
Sb04g036730,Sobic.004G339800,
Sb04g036740,null,
Sb04g036750,null,
Sb04g036755,null,
Sb04g036760,null,
Sb04g036770,Sobic.004G340200,
Sb04g036780,Sobic.004G340300,
Sb04g036790,Sobic.004G340400,
Sb04g036800,Sobic.004G340500,
Sb04g036810,Sobic.004G340600,
Sb04g036820,Sobic.004G340700,
Sb04g036830,Sobic.004G340800,
Sb04g036840,Sobic.004G340900,
Sb04g036850,Sobic.004G341000,
Sb04g036860,Sobic.004G341100,
Sb04g036870,Sobic.004G341200,
Sb04g036880,Sobic.004G341300,
Sb04g036885,SORBIDRAFT_04g036885,
Sb04g036890,Sobic.004G341500,
Sb04g036900,Sobic.004G341600,
Sb04g036905,SORBIDRAFT_04g036905,
Sb04g036910,Sobic.004G341700,
Sb04g036920,Sobic.004G341800,
Sb04g036930,null,
Sb04g036940,Sobic.004G342000,
Sb04g036950,Sobic.004G342100,
Sb04g036955,Sobic.004G342200,
Sb04g036960,Sobic.004G342300,
Sb04g036970,Sobic.004G342400,
Sb04g036980,Sobic.004G342500,
Sb04g036990,Sobic.004G342600,
Sb04g037000,Sobic.004G342700,
Sb04g037010,Sobic.004G342800,
Sb04g037020,Sobic.004G343000,
Sb04g037030,Sobic.004G343100,
Sb04g037040,Sobic.004G343300,
Sb04g037050,Sobic.004G343200,
Sb04g037060,Sobic.004G343400,
Sb04g037070,null,
Sb04g037080,Sobic.004G343600,
Sb04g037090,Sobic.004G343700,
Sb04g037100,Sobic.004G343800,
Sb04g037110,Sobic.004G343900,
Sb04g037120,Sobic.004G344000,
Sb04g037130,Sobic.004G344100,
Sb04g037140,Sobic.004G344200,
Sb04g037150,null,
Sb04g037160,Sobic.004G344400,
Sb04g037170,Sobic.004G344500,
Sb04g037180,Sobic.004G344600,
Sb04g037190,Sobic.004G344700,
Sb04g037200,Sobic.004G344800,
Sb04g037210,Sobic.004G345000,
Sb04g037215,Sobic.004G345100,
Sb04g037220,Sobic.004G345200,
Sb04g037230,Sobic.004G345300,
Sb04g037240,Sobic.004G345400,
Sb04g037250,Sobic.004G345500,
Sb04g037260,Sobic.004G345600,
Sb04g037270,Sobic.004G345700,
Sb04g037280,Sobic.004G345800,
Sb04g037290,Sobic.004G345900,
Sb04g037300,Sobic.004G346000,
Sb04g037310,Sobic.004G346100,
Sb04g037320,Sobic.004G346200,
Sb04g037330,Sobic.004G346400,
Sb04g037340,Sobic.004G346500,
Sb04g037350,null,
Sb04g037360,null,
Sb04g037370,SORBIDRAFT_04g037370,
Sb04g037375,SORBIDRAFT_04g037375,
sbinullMIR172c,null,
Sb04g037380,Sobic.004G347100,
Sb04g037390,Sobic.004G347200,
Sb04g037400,Sobic.004G347300,
Sb04g037410,Sobic.004G347400,
Sb04g037420,Sobic.004G347500,
Sb04g037430,Sobic.004G347600,
Sb04g037440,Sobic.004G347800,
Sb04g037450,SORBIDRAFT_04g037450,
Sb04g037460,Sobic.004G347900,
Sb04g037470,Sobic.004G348000,
Sb04g037475,Sobic.004G348100,
Sb04g037480,null,
Sb04g037485,SORBIDRAFT_04g037485,
Sb04g037490,Sobic.004G348200,
Sb04g037500,Sobic.004G348300,
Sb04g037510,Sobic.004G348400,
Sb04g037520,Sobic.004G348500,
Sb04g037530,Sobic.004G348600,
Sb04g037540,Sobic.004G348700,
Sb04g037550,Sobic.004G348800,
Sb04g037560,Sobic.004G348900,
Sb04g037570,Sobic.004G349000,
Sb04g037580,Sobic.004G349100,
Sb04g037590,Sobic.004G349200,
Sb04g037600,Sobic.004G349300,
Sb04g037610,Sobic.004G349400,
Sb04g037620,Sobic.004G349500,
Sb04g037630,Sobic.004G349600,
Sb04g037640,Sobic.004G349700,
Sb04g037650,Sobic.004G349800,
Sb04g037660,Sobic.004G349900,
Sb04g037670,Sobic.004G350000,
Sb04g037680,Sobic.004G350100,
Sb04g037690,Sobic.004G350200,
Sb04g037700,SORBIDRAFT_04g037700,
Sb04g037710,null,
Sb04g037720,Sobic.004G350300,
Sb04g037730,Sobic.004G350400,
Sb04g037735,SORBIDRAFT_04g037735,
Sb04g037740,Sobic.004G350500,
Sb04g037750,Sobic.004G350600,
Sb04g037760,Sobic.004G350700,
Sb04g037770,null,
Sb04g037775,null,
Sb04g037780,Sobic.004G350900,
Sb04g037790,Sobic.004G351100,
Sb04g037800,Sobic.004G351200,
Sb04g037810,Sobic.004G351300,
Sb04g037820,Sobic.004G351400,
Sb04g037830,Sobic.004G351500,
Sb04g037840,Sobic.004G351600,
Sb04g037850,Sobic.004G351700,
Sb04g037860,Sobic.004G351800,
Sb04g037865,SORBIDRAFT_04g037865,
Sb04g037870,Sobic.004G352000,
Sb04g037880,Sobic.004G352100,
Sb04g037890,Sobic.004G352200,
Sb04g037900,null,
Sb04g037910,Sobic.004G352400,
Sb04g037920,Sobic.004G352500,
Sb04g037930,Sobic.004G352600,
Sb04g037940,Sobic.004G352700,
Sb04g037950,Sobic.004G352800,
Sb04g037960,Sobic.004G352900,
Sb04g037970,Sobic.004G353000,
Sb04g037980,Sobic.004G353100,
Sb04g037990,Sobic.004G353200,
Sb04g038000,Sobic.004G353300,
Sb04g038010,Sobic.004G353400,
Sb04g038020,Sobic.004G353500,
Sb04g038030,Sobic.004G353600,
Sb04g038040,Sobic.004G353700,
Sb04g038050,Sobic.004G353800,
Sb04g038060,Sobic.004G353900,
Sb04g038070,Sobic.004G354000,
Sb04g038080,Sobic.004G354100,
Sb04g038090,Sobic.004G354200,
Sb04g038100,4G354300,
Sb04g038110,Sobic.004G354400,
Sb04g038120,Sobic.004G354500,
Sb04g038130,Sobic.004G354600,
Sb04g038140,Sobic.004G354700,
Sb04g038150,null,
Sb04g038155,SORBIDRAFT_04g038155,
Sb04g038160,Sobic.004G355100,
Sb04g038170,Sobic.004G355200,
Sb04g038180,Sobic.004G355300,
Sb04g038185,SORBIDRAFT_04g038185,
Sb04g038190,Sobic.004G355500,
Sb04g038200,Sobic.004G355600,
Sb04g038210,null,
Sb04g038220,Sobic.004G355700,
Sb04g038230,Sobic.004G355800,
Sb04g038240,Sobic.004G355900,
Sb04g038250,Sobic.004G356000,
Sb04g038260,Sobic.004G356100,
Sb04g038270,Sobic.004G356200,
Sb04g038280,Sobic.004G356300,
Sb04g038290,Sobic.004G356400,
Sb04g038300,Sobic.004G356500,
Sb04g038305,Sobic.004G356600,
Sb04g038310,Sobic.004G356700,
Sb04g038320,Sobic.004G356800,
Sb04g038323,SORBIDRAFT_04g038323,
Sb04g038326,SORBIDRAFT_04g038326,
Sb04g038330,Sobic.004G356900,
Sb04g038340,Sobic.004G357000,
Sb04g038350,null,
Sb04g038360,Sobic.004G357100,
Sb04g038370,Sobic.004G357200,
Sb04g038380,Sobic.004G357300,
Sb04g038390,Sobic.004G357400,
Sb04g038400,Sobic.004G357500,
Sb04g038410,Sobic.004G357600,
Sb04g038420,Sobic.004G357700,
Sb04g038430,Sobic.004G357800,
Sb04g038440,Sobic.004G357900,
Sb04g038450,Sobic.004G358000,
Sb04g038460,Sobic.004G358100,
Sb04g038470,null,
Sb04g038480,SORBIDRAFT_04g038480,
Sb04g038490,Sobic.004G358200,
Sb04g038500,null,
Sb04g038510,Sobic.004G358400,
Sb04g038520,Sobic.004G358500,
Sb04g038530,Sobic.004G358600,
Sb04g038540,Sobic.004G358700,
Sb04g038550,Sobic.004G358800,
Sb04g038560,Sobic.004G358900,
Sb04g038570,Sobic.004G359000,
Sb04g038580,Sobic.004G359100,
Sb04g038590,SORBIDRAFT_04g038590,
Sb04g038600,Sobic.004G359200,
Sb04g038610,Sobic.004G359300,
Sb04g038620,Sobic.004G359400,
Sb04g038630,Sobic.004G359500,
Sb04g038640,Sobic.004G359600,null
Sb04g038651,4G359800,
Sb03g000200,Sobic.003G000100,
Sb03g000205,SORBIDRAFT_03g000205,
Sb03g000210,Sobic.003G000200,
Sb03g000215,SORBIDRAFT_03g000215,
Sb03g000220,Sobic.003G000400,
Sb03g000230,null,
Sb03g000240,Sobic.003G000600,
Sb03g000250,Sobic.003G000700,
Sb03g000260,Sobic.003G000800,
Sb03g000270,Sobic.003G000900,
Sb03g000280,Sobic.003G001100,
Sb03g000290,Sobic.003G001200,
Sb03g000300,Sobic.003G001300,
Sb03g000310,Sobic.003G001400,
Sb03g000320,Sobic.003G001500,
Sb03g000330,Sobic.003G001700,
Sb03g000340,null,
Sb03g000345,Sobic.003G002000,
Sb03g000350,Sobic.003G002100,
Sb03g000360,null,
Sb03g000370,Sobic.003G002300,
Sb03g000380,Sobic.003G002400,
Sb03g000390,null,
Sb03g000400,Sobic.003G002600,
Sb03g000410,Sobic.003G002700,
Sb03g000420,Sobic.003G002800,
Sb03g000430,Sobic.003G002900,
Sb03g000440,Sobic.003G003000,
Sb03g000450,Sobic.003G003200,
Sb03g000460,Sobic.003G003300,
Sb03g000470,Sobic.003G003400,
Sb03g000480,Sobic.003G003500,
Sb03g000490,Sobic.003G003600,
Sb03g000500,SORBIDRAFT_03g000500,
Sb03g000510,Sobic.003G003700,
Sb03g000520,null,
Sb03g000530,Sobic.003G003800,
Sb03g000540,Sobic.003G004100,
Sb03g000550,Sobic.003G004200,
Sb03g000560,Sobic.003G004300,
Sb03g000565,SORBIDRAFT_03g000565,
Sb03g000570,Sobic.003G004500,
Sb03g000580,Sobic.003G004600,
Sb03g000590,Sobic.003G004700,
Sb03g000600,Sobic.003G004800,
Sb03g000610,Sobic.003G004900,
Sb03g000620,Sobic.003G005000,
Sb03g000630,Sobic.003G005100,
Sb03g000640,Sobic.003G005200,
Sb03g000650,Sobic.003G005300,
Sb03g000660,Sobic.003G005400,
Sb03g000663,null,
Sb03g000666,null,
Sb03g000670,Sobic.003G005600,
Sb03g000680,Sobic.003G005700,
Sb03g000682,SORBIDRAFT_03g000682,
Sb03g000685,SORBIDRAFT_03g000685,
Sb03g000687,SORBIDRAFT_03g000687,
Sb03g000690,null,
Sb03g000700,Sobic.003G005800,
Sb03g000710,Sobic.003G005900,
Sb03g000720,Sobic.003G006000,
Sb03g000725,3G006100,
Sb03g000730,Sobic.003G006200,
Sb03g000740,Sobic.003G006300,
Sb03g000750,Sobic.003G006400,
Sb03g000760,Sobic.003G006500,
Sb03g000770,Sobic.003G006600,
Sb03g000775,SORBIDRAFT_03g000775,
Sb03g000780,Sobic.003G006800,
Sb03g000782,Sobic.003G006700,
Sb03g000784,null,
Sb03g000786,SORBIDRAFT_03g000786,
Sb03g000788,null,
Sb03g000790,Sobic.003G007200,
Sb03g000800,Sobic.003G007300,
Sb03g000810,Sobic.003G007400,
Sb03g000820,Sobic.003G007500,
Sb03g000830,Sobic.003G007600,
Sb03g000835,null,
Sb03g000840,null,
Sb03g000850,Sobic.003G007800,
Sb03g000860,Sobic.003G007900,
Sb03g000870,Sobic.003G008100,
Sb03g000880,Sobic.003G008200,
Sb03g000890,Sobic.003G008300,
Sb03g000895,SORBIDRAFT_03g000895,
Sb03g000900,SORBIDRAFT_03g000900,
Sb03g000910,Sobic.003G008500,
Sb03g000920,Sobic.003G008600,
Sb03g000930,Sobic.003G008700,
Sb03g000940,Sobic.003G008800,
Sb03g000950,Sobic.003G008900,
Sb03g000960,null,
Sb03g000970,Sobic.003G009100,
Sb03g000980,Sobic.003G009200,
Sb03g000990,Sobic.003G009300,
Sb03g001000,3G009400,
Sb03g001010,Sobic.003G009500,
Sb03g001020,Sobic.003G009600,
Sb03g001030,Sobic.003G009700,
Sb03g001035,Sobic.003G009800,
Sb03g001040,Sobic.003G009900,
Sb03g001050,Sobic.003G010000,
Sb03g001060,null,
Sb03g001070,Sobic.003G010200,
Sb03g001080,Sobic.003G010300,
Sb03g001085,Sobic.003G010400,
Sb03g001090,null,
Sb03g001095,SORBIDRAFT_03g001095,
Sb03g001100,Sobic.003G010600,
Sb03g001110,Sobic.003G010700,
Sb03g001113,null,
Sb03g001116,null,
Sb03g001120,null,
Sb03g001130,Sobic.003G011000,
Sb03g001140,Sobic.003G011100,
Sb03g001150,Sobic.003G011200,
Sb03g001160,null,
Sb03g001165,SORBIDRAFT_03g001165,
Sb03g001170,Sobic.003G011400,
Sb03g001180,Sobic.003G011600,
Sb03g001190,Sobic.003G011700,
Sb03g001200,Sobic.003G011800,
Sb03g001210,Sobic.003G011900,
Sb03g001220,Sobic.003G012000,
Sb03g001230,Sobic.003G012100,
Sb03g001240,Sobic.003G012200,
Sb03g001245,SORBIDRAFT_03g001245,
Sb03g001250,Sobic.003G012300,
Sb03g001260,Sobic.003G012400,
Sb03g001270,Sobic.003G012500,
Sb03g001280,Sobic.003G012600,
Sb03g001290,Sobic.003G012700,
Sb03g001293,SORBIDRAFT_03g001293,
Sb03g001296,Sobic.003G012800,
Sb03g001300,Sobic.003G012900,
Sb03g001310,Sobic.003G013000,
Sb03g001320,Sobic.003G013100,
Sb03g001330,Sobic.003G013400,
Sb03g001335,null,
Sb03g001340,Sobic.003G013500,
Sb03g001350,Sobic.003G013600,
Sb03g001360,Sobic.003G013700,
Sb03g001370,Sobic.003G013800,
sbinullMIR159b,null,
sbinullMIR319,null,
Sb03g001380,Sobic.003G014000,
Sb03g001390,null,
Sb03g001400,null,
Sb03g001410,Sobic.003G014200,
Sb03g001420,Sobic.003G014300,
Sb03g001430,Sobic.003G014400,
Sb03g001440,Sobic.003G014500,
Sb03g001445,SORBIDRAFT_03g001445,
Sb03g001450,Sobic.003G014600,
Sb03g001460,Sobic.003G014700,
Sb03g001470,SORBIDRAFT_03g001470,
Sb03g001480,Sobic.003G014900,
Sb03g001490,Sobic.003G015000,
Sb03g001500,Sobic.003G015100,
Sb03g001510,SORBIDRAFT_03g001510,
Sb03g001520,Sobic.003G015200,
Sb03g001525,SORBIDRAFT_03g001525,
Sb03g001530,Sobic.003G015300,
Sb03g001540,Sobic.003G015400,
Sb03g001550,Sobic.003G015600,
Sb03g001560,Sobic.003G015700,
Sb03g001570,Sobic.003G015900,
Sb03g001580,Sobic.003G016000,
Sb03g001590,Sobic.003G016100,
Sb03g001600,Sobic.003G016200,
Sb03g001610,SORBIDRAFT_03g001610,
Sb03g001620,Sobic.003G016300,
Sb03g001630,Sobic.003G016400,
Sb03g001640,Sobic.003G016500,
Sb03g001650,Sobic.003G016600,
Sb03g001660,null,
Sb03g001670,Sobic.003G016800,
Sb03g001673,SORBIDRAFT_03g001673,
Sb03g001676,SORBIDRAFT_03g001676,
Sb03g001680,Sobic.003G016900,
Sb03g001690,Sobic.003G017100,
Sb03g001700,null,
Sb03g001705,Sobic.003G017300,
Sb03g001710,Sobic.003G017400,
Sb03g001720,Sobic.003G017500,
Sb03g001725,SORBIDRAFT_03g001725,
Sb03g001730,null,
Sb03g001740,Sobic.003G017700,
Sb03g001750,Sobic.003G017800,
Sb03g001753,SORBIDRAFT_03g001753,
Sb03g001756,SORBIDRAFT_03g001756,
Sb03g001760,Sobic.003G021200,
Sb03g001770,Sobic.003G021100,
Sb03g001780,SORBIDRAFT_03g001780,
Sb03g001790,Sobic.003G021000,
Sb03g001800,Sobic.003G020600,
Sb03g001810,Sobic.003G020500,
Sb03g001820,Sobic.003G020400,
Sb03g001830,Sobic.003G020300,
Sb03g001840,Sobic.003G020200,
Sb03g001850,Sobic.003G019900,
Sb03g001860,Sobic.003G019800,
Sb03g001870,Sobic.003G019700,
Sb03g001875,3G019400,
Sb03g001880,Sobic.003G019300,
Sb03g001890,Sobic.003G019200,
Sb03g001900,Sobic.003G019100,
Sb03g001910,Sobic.003G019000,
Sb03g001920,Sobic.003G018900,
Sb03g001930,Sobic.003G018800,
Sb03g001940,Sobic.003G018700,
Sb03g001950,Sobic.003G018600,
Sb03g001960,null,
Sb03g001965,SORBIDRAFT_03g001965,
Sb03g001970,Sobic.003G018300,
Sb03g001980,null,
Sb03g001990,Sobic.003G018000,
Sb03g002000,Sobic.003G017900,
Sb03g002010,Sobic.003G021400,
Sb03g002020,Sobic.003G021500,
Sb03g002030,Sobic.003G021600,
Sb03g002040,Sobic.003G021700,
Sb03g002050,Sobic.003G021800,
Sb03g002060,Sobic.003G021900,
Sb03g002070,Sobic.003G022000,
Sb03g002080,Sobic.003G022200,
Sb03g002090,Sobic.003G022300,
Sb03g002100,Sobic.003G022400,
Sb03g002120,Sobic.003G022500,
Sb03g002130,Sobic.003G022600,
Sb03g002140,null,
Sb03g002145,SORBIDRAFT_03g002145,
Sb03g002150,Sobic.003G022700,
Sb03g002160,Sobic.003G022800,
Sb03g002170,Sobic.003G022900,
Sb03g002180,Sobic.003G023000,
Sb03g002190,Sobic.003G023100,
Sb03g002200,Sobic.003G023200,
Sb03g002210,Sobic.003G023300,
Sb03g002220,Sobic.003G023400,
Sb03g002230,Sobic.003G023500,
Sb03g002240,Sobic.003G023600,
Sb03g002250,null,
Sb03g002260,Sobic.003G023700,
Sb03g002270,Sobic.003G023800,
Sb03g002280,SORBIDRAFT_03g002280,
Sb03g002290,Sobic.003G023900,
Sb03g002300,Sobic.003G024000,
Sb03g002310,Sobic.003G024100,
Sb03g002320,Sobic.003G024200,
Sb03g002330,Sobic.003G024300,
Sb03g002340,Sobic.003G024400,
Sb03g002350,Sobic.003G024500,
Sb03g002360,Sobic.003G024600,
Sb03g002370,Sobic.003G024700,
Sb03g002380,Sobic.003G024800,
Sb03g002390,Sobic.003G024900,
Sb03g002400,Sobic.003G025000,
Sb03g002410,Sobic.003G025100,
Sb03g002420,Sobic.003G025200,
Sb03g002425,null,
Sb03g002430,Sobic.003G025300,
Sb03g002440,Sobic.003G025500,
Sb03g002450,Sobic.003G025600,
Sb03g002460,Sobic.003G025700,
Sb03g002470,Sobic.003G026200,
Sb03g002480,Sobic.003G026300,
Sb03g002490,Sobic.003G026400,
Sb03g002500,Sobic.003G026600,
Sb03g002510,Sobic.003G026700,
Sb03g002515,null,
Sb03g002520,Sobic.003G026900,
Sb03g002525,Sobic.003G027000,
Sb03g002530,SORBIDRAFT_03g002530,
Sb03g002540,Sobic.003G027100,
Sb03g002550,Sobic.003G027200,
Sb03g002560,Sobic.003G027300,
Sb03g002565,SORBIDRAFT_03g002565,
Sb03g002570,Sobic.003G027400,
Sb03g002580,Sobic.003G027500,
Sb03g002590,Sobic.003G027600,
Sb03g002600,Sobic.003G027700,
Sb03g002610,Sobic.003G027800,
Sb03g002613,SORBIDRAFT_03g002613,
Sb03g002616,SORBIDRAFT_03g002616,
Sb03g002620,Sobic.003G027900,
Sb03g002630,Sobic.003G028000,
Sb03g002640,Sobic.003G028100,
Sb03g002650,Sobic.003G028200,
Sb03g002660,Sobic.003G028300,
Sb03g002670,Sobic.003G028400,
Sb03g002680,Sobic.003G028500,
Sb03g002690,Sobic.003G028600,
Sb03g002700,Sobic.003G028800,
Sb03g002710,Sobic.003G028900,
Sb03g002720,Sobic.003G029000,
Sb03g002730,Sobic.003G029100,
Sb03g002740,Sobic.003G029200,
Sb03g002750,Sobic.003G029300,
Sb03g002760,Sobic.003G029400,
Sb03g002770,Sobic.003G029500,
Sb03g002780,Sobic.003G029600,
Sb03g002790,Sobic.003G029700,
Sb03g002795,SORBIDRAFT_03g002795,
Sb03g002800,Sobic.003G029800,
Sb03g002810,Sobic.003G029900,
Sb03g002820,Sobic.003G030000,
Sb03g002830,Sobic.003G030200,
Sb03g002840,Sobic.003G030300,
Sb03g002850,Sobic.003G030400,
Sb03g002860,Sobic.003G030500,
Sb03g002870,Sobic.003G030600,
Sb03g002880,Sobic.003G030700,
Sb03g002890,Sobic.003G030800,
Sb03g002900,Sobic.003G030900,
Sb03g002910,Sobic.003G031100,
Sb03g002920,Sobic.003G031200,
Sb03g002930,Sobic.003G031400,
Sb03g002935,Sobic.003G031500,
Sb03g002940,Sobic.003G031600,
Sb03g002945,SORBIDRAFT_03g002945,
Sb03g002950,Sobic.003G031700,
Sb03g002960,Sobic.003G031800,
Sb03g002970,Sobic.003G031900,
Sb03g002980,Sobic.003G032000,
Sb03g002985,Sobic.003G032100,
Sb03g002990,Sobic.003G032200,
Sb03g002992,SORBIDRAFT_03g002992,
Sb03g002995,SORBIDRAFT_03g002995,
Sb03g002997,null,
Sb03g003000,null,
Sb03g003005,Sobic.003G033000,
Sb03g003010,Sobic.003G033100,
Sb03g003020,Sobic.003G033200,
Sb03g003030,Sobic.003G033300,
Sb03g003040,Sobic.003G033400,
Sb03g003050,Sobic.003G033500,
Sb03g003060,Sobic.003G033700,
Sb03g003063,SORBIDRAFT_03g003063,
Sb03g003066,SORBIDRAFT_03g003066,
Sb03g003070,Sobic.003G033900,
Sb03g003080,Sobic.003G034000,
Sb03g003090,Sobic.003G034100,
Sb03g003100,Sobic.003G034300,
Sb03g003110,Sobic.003G034400,
Sb03g003120,Sobic.003G034500,
Sb03g003130,Sobic.003G034600,
Sb03g003140,Sobic.003G034700,
Sb03g003150,SORBIDRAFT_03g003150,
Sb03g003160,Sobic.003G034900,
Sb03g003170,Sobic.003G035100,
Sb03g003180,Sobic.003G035400,
Sb03g003190,Sobic.003G035500,
Sb03g003200,Sobic.003G035700,
Sb03g003205,SORBIDRAFT_03g003205,
Sb03g003210,Sobic.003G035900,
Sb03g003220,Sobic.003G036000,
Sb03g003230,Sobic.003G036200,
Sb03g003240,Sobic.003G036300,
Sb03g003250,Sobic.003G036400,
Sb03g003260,Sobic.003G036500,
Sb03g003270,Sobic.003G036600,
Sb03g003280,Sobic.003G036700,
Sb03g003290,Sobic.003G036800,
Sb03g003300,Sobic.003G036900,
sbinullMIR156b,null,
sbinullMIR156c,null,
Sb03g003305,SORBIDRAFT_03g003305,
Sb03g003310,null,
Sb03g003320,Sobic.003G037000,
Sb03g003330,Sobic.003G037100,
Sb03g003340,Sobic.003G037200,
Sb03g003345,null,
Sb03g003350,null,
Sb03g003360,Sobic.003G037400,
Sb03g003370,Sobic.003G037500,
Sb03g003375,Sobic.003G037600,
Sb03g003380,Sobic.003G037700,
Sb03g003390,Sobic.003G037800,
Sb03g003400,Sobic.003G037900,
Sb03g003410,Sobic.003G038000,
Sb03g003420,Sobic.003G038100,
Sb03g003430,null,
Sb03g003440,Sobic.003G038400,
Sb03g003450,Sobic.003G038500,
Sb03g003460,Sobic.003G038600,
Sb03g003470,Sobic.003G038700,
Sb03g003480,Sobic.003G038800,
Sb03g003485,SORBIDRAFT_03g003485,
Sb03g003490,Sobic.003G039000,
Sb03g003500,Sobic.003G039100,
Sb03g003510,Sobic.003G039200,
Sb03g003515,SORBIDRAFT_03g003515,
Sb03g003520,Sobic.003G039300,
Sb03g003530,Sobic.003G039400,
Sb03g003540,Sobic.003G039500,
Sb03g003545,null,
Sb03g003550,Sobic.003G039700,
Sb03g003560,Sobic.003G039900,
Sb03g003570,Sobic.003G040000,
Sb03g003580,Sobic.003G040100,
Sb03g003583,SORBIDRAFT_03g003583,
Sb03g003586,null,
Sb03g003590,Sobic.003G040300,
Sb03g003600,Sobic.003G040400,
Sb03g003610,Sobic.003G040500,
Sb03g003620,Sobic.003G040600,
Sb03g003630,Sobic.003G040700,
Sb03g003640,Sobic.003G040800,
Sb03g003645,SORBIDRAFT_03g003645,
Sb03g003650,Sobic.003G040900,
Sb03g003660,null,
Sb03g003670,Sobic.003G041100,
Sb03g003675,Sobic.003G041200,
Sb03g003680,Sobic.003G041300,
Sb03g003685,Sobic.003G041400,
Sb03g003690,Sobic.003G041500,
Sb03g003695,3G041600,
Sb03g003700,Sobic.003G041700,
Sb03g003710,Sobic.003G041800,
Sb03g003720,Sobic.003G041900,
Sb03g003722,SORBIDRAFT_03g003722,
Sb03g003725,null,
Sb03g003727,null,
Sb03g003730,Sobic.003G042200,
Sb03g003740,Sobic.003G042400,
Sb03g003745,SORBIDRAFT_03g003745,
Sb03g003750,Sobic.003G042700,
Sb03g003760,Sobic.003G042900,
Sb03g003770,null,
Sb03g003780,null,
Sb03g003790,Sobic.003G043100,
Sb03g003800,Sobic.003G043200,
Sb03g003810,Sobic.003G043300,
Sb03g003820,Sobic.003G043400,
Sb03g003825,SORBIDRAFT_03g003825,
Sb03g003830,Sobic.003G043600,
Sb03g003840,Sobic.003G043700,
Sb03g003850,Sobic.003G043800,
Sb03g003853,null,
Sb03g003856,Sobic.003G043900,
Sb03g003860,Sobic.003G044000,
Sb03g003870,Sobic.003G044100,
Sb03g003880,Sobic.003G044200,
Sb03g003890,Sobic.003G044300,
Sb03g003900,Sobic.003G044400,
Sb03g003910,Sobic.003G044500,
Sb03g003920,Sobic.003G044700,
Sb03g003930,Sobic.003G044800,
Sb03g003940,Sobic.003G044900,
Sb03g003942,SORBIDRAFT_03g003942,
Sb03g003945,SORBIDRAFT_03g003945,
Sb03g003947,SORBIDRAFT_03g003947,
Sb03g003950,Sobic.003G045000,
Sb03g003960,Sobic.003G045100,
Sb03g003970,Sobic.003G045200,
Sb03g003980,Sobic.003G045300,
Sb03g003990,Sobic.003G045400,
Sb03g004000,Sobic.003G045600,
Sb03g004010,Sobic.003G045700,
Sb03g004020,Sobic.003G045900,
Sb03g004030,Sobic.003G046200,
Sb03g004040,Sobic.003G046300,
Sb03g004050,null,
Sb03g004055,SORBIDRAFT_03g004055,
Sb03g004060,SORBIDRAFT_03g004060,
Sb03g004070,null,
Sb03g004080,Sobic.003G046700,
Sb03g004090,Sobic.003G046800,
Sb03g004100,Sobic.003G047100,
Sb03g004110,Sobic.003G047200,
Sb03g004120,Sobic.003G047300,
Sb03g004125,Sobic.003G047400,
Sb03g004130,Sobic.003G047500,
Sb03g004140,Sobic.003G047600,
Sb03g004150,Sobic.003G047700,
Sb03g004160,Sobic.003G047800,
Sb03g004170,null,
Sb03g004180,Sobic.003G047900,
Sb03g004190,Sobic.003G048000,
Sb03g004195,SORBIDRAFT_03g004195,
Sb03g004200,null,
Sb03g004210,Sobic.003G048200,
Sb03g004215,SORBIDRAFT_03g004215,
Sb03g004220,Sobic.003G048500,
Sb03g004230,Sobic.003G048600,
Sb03g004240,Sobic.003G048700,
Sb03g004250,null,
Sb03g004260,Sobic.003G049000,
Sb03g004265,Sobic.003G049100,
Sb03g004270,Sobic.003G049200,
Sb03g004280,Sobic.003G049300,
Sb03g004290,Sobic.003G049400,
Sb03g004300,Sobic.003G049500,
Sb03g004310,null,
Sb03g004320,null,
Sb03g004330,Sobic.003G049700,
Sb03g004340,Sobic.003G049800,
Sb03g004350,Sobic.003G050000,
Sb03g004360,Sobic.003G050100,
Sb03g004370,Sobic.003G050200,
Sb03g004380,Sobic.003G050300,
Sb03g004390,Sobic.003G050400,
Sb03g004400,Sobic.003G050500,
Sb03g004410,Sobic.003G050600,
Sb03g004420,Sobic.003G050700,
Sb03g004430,Sobic.003G050800,
Sb03g004440,Sobic.003G050900,
Sb03g004445,Sobic.003G051000,
Sb03g004450,Sobic.003G051100,
Sb03g004460,Sobic.003G051200,
Sb03g004470,3G051400,
Sb03g004480,Sobic.003G051500,
Sb03g004490,Sobic.003G051600,
Sb03g004500,Sobic.003G051800,
Sb03g004510,Sobic.003G052000,
Sb03g004520,Sobic.003G052100,
Sb03g004530,Sobic.003G052200,
Sb03g004540,Sobic.003G052300,
Sb03g004550,Sobic.003G052400,
Sb03g004560,Sobic.003G052500,
Sb03g004570,Sobic.003G052700,
Sb03g004580,Sobic.003G052800,
Sb03g004590,Sobic.003G052900,
Sb03g004595,SORBIDRAFT_03g004595,
