references,gene ID,,,,,,,,,,
"Zhang et al., 2017",Sobic.001g538000,GRMZM2G388684, downregulated ,xyloglucosyl transferase ,"genes related to cell wall growth, a marker for plant growth, were downregulated ",,,,,,
 Ratan Chopra et al 2015,Sobic.003G313000,Sb03g036090,709,2088.02,569.34,209.52,1067.94,0,photosynthesis,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G313100,Sb03g036100,1639,4.39,0.07,0.2,0.42,0,protein dimerization activity,Predicted protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G313800,Sb03g036160,3537,9.51,2.8,1.35,13.65,2,cytokinin catabolic process,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G314200,Sb03g036190,3035,1.36,0.22,0.03,0.17,0,"transferase activity, transferring phosphorus-containing groups",Predicted protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G319200,Sb03g036610,356,3.39,0.77,9.76,1.12,0,response to auxin,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G319400,Sb03g036630,3774,2.54,0.35,0.06,1.02,0,cellular protein localization,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,null,Sb03g037085,275,23.21,1.28,3.37,6,2,"regulation of transcription, DNA-templated",similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G331500,Sb03g037700,929,12.57,1.52,1.35,1.16,0,0,similar to Harpin-induced protein-related-like,0
 Ratan Chopra et al 2015,Sobic.003G331700,Sb03g037720,1049,5.04,34.31,0.62,1.46,0,"defense response to fungus, incompatible interaction",similar to Permatin precursor,biological_process
 Ratan Chopra et al 2015,Sobic.003G337400,Sb03g038160,1968,6.95,0.88,1.11,11.99,1,trans-cinnamate 4-monooxygenase activity,similar to Cinnamate-4-hydroxylase,molecular_function
 Ratan Chopra et al 2015,Sobic.003G337500,Sb03g038170,4021,2.86,0.18,0.73,0.28,0,sequence-specific DNA binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G337600,Sb03g038180,5240,0.72,0.38,0.17,0.01,0,sequence-specific DNA binding,similar to WRKY transcription factor 18-like protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G337800,Sb03g038200,2716,5.61,0.07,0.63,1,0,sequence-specific DNA binding,weakly similar to WRKY transcription factor 64-like protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G337900,Sb03g038210,1556,7.69,0.1,9.47,1.46,1,sequence-specific DNA binding,weakly similar to WRKY21,molecular_function
 Ratan Chopra et al 2015,null,Sb03g038270,1231,1.07,40.06,11.66,1.39,3,zinc ion binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G339200,Sb03g038330,1070,69.97,2.75,17.1,158.72,1,chloroplast organization,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G342100,Sb03g038620,2066,33.6,4.46,1.59,14.06,0,coenzyme binding,similar to Putative cinnamoyl-CoA reductase,molecular_function
 Ratan Chopra et al 2015,Sobic.003G344400,Sb03g038810,572,3.52,0,0.4,0.89,0,zinc ion binding,similar to Zinc finger (C3HC4-type RING finger) family protein-like,molecular_function
 Ratan Chopra et al 2015,Sobic.003G344700,Sb03g038840,1677,5.49,0.42,0.17,1.39,0,ammonium transmembrane transport,similar to Os01g0831900 protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G349200,Sb03g039220,4376,54.54,10.86,7.17,16.37,4,manganese:proton antiporter activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G349700,Sb03g039270,584,19.69,6.51,0.87,5.94,0,metal ion binding,similar to C2H2 zinc finger protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G350700,Sb03g039360,3156,104.5,13.12,6.28,51.45,23,ATP binding,similar to Heat shock 70 kDa protein,molecular_function
 Ratan Chopra et al 2015,null,Sb03g039405,3686,2.31,2.16,0.11,0.09,0,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.003G351400,Sb03g039410,1050,7.83,6.35,0.22,0.16,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G353800,Sb03g039620,1528,83.47,4.64,29.01,16.78,5,0,similar to Os01g0845100 protein,0
 Ratan Chopra et al 2015,Sobic.003G354900,Sb03g039710,4710,10.56,0.83,1.02,3.09,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G355800,Sb03g039800,898,1128.33,77.57,65.41,737.63,1,peptidase inhibitor activity,similar to Putative Bowman-Birk serine protease inhibitor,molecular_function
 Ratan Chopra et al 2015,Sobic.003G357800,Sb03g039990,1007,52.02,3.78,10.12,30.66,0,red or far-red light signaling pathway,similar to SOUL heme-binding protein-like,biological_process
 Ratan Chopra et al 2015,Sobic.003G358600,Sb03g040060,6015,5.7,66.92,76.01,11.88,18,cytosol,similar to Phosphorylase,cellular_component
 Ratan Chopra et al 2015,Sobic.003G361700,Sb03g040350,1990,38.49,11.76,4.86,18.31,10,carbohydrate binding,Predicted protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G363200,Sb03g040490,2573,2.5,0.26,0.74,3.05,0,nucleic acid binding,similar to Os01g0859100 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G363400,Sb03g040510,1629,0.07,1.01,0.17,0,0,sequence-specific DNA binding,similar to ABA responsive element binding factor 1,molecular_function
 Ratan Chopra et al 2015,Sobic.003G364200,Sb03g040590,1356,3.01,2.17,0.48,0,0,"hydrolase activity, acting on glycosyl bonds",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G365500,Sb03g040720,1689,6.37,0.93,0.52,2.46,1,"regulation of transcription, DNA-templated",similar to NAC transcription factor-like protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G366200,Sb03g040790,713,2.02,7.97,0,0.4,0,0,similar to Os01g0864300 protein,0
 Ratan Chopra et al 2015,Sobic.003G366700,Sb03g040840,1409,9.96,9.38,1.08,35.11,1,"transferase activity, transferring hexosyl groups",similar to Putative UDP-glucosyltransferase,molecular_function
 Ratan Chopra et al 2015,null,Sb03g040841,1421,0.08,0.08,2.9,2.04,0,0,similar to Os04g0480600 protein,0
 Ratan Chopra et al 2015,Sobic.003G368600,Sb03g041000,2566,9.32,0.95,0.47,2.11,0,terpene synthase activity,"similar to Terpene synthase family, metal binding domain containing protein, expressed",molecular_function
 Ratan Chopra et al 2015,Sobic.003G371100,Sb03g041200,2306,3.22,9.18,0.06,1.9,0,response to nematode,similar to OSJNBb0008G24.12 protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G371200,Sb03g041210,3207,4,0.17,0.06,1.9,4,transporter activity,similar to Os01g0872100 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G371400,Sb03g041220,3218,1.25,0.18,0.56,3.07,2,transporter activity,similar to OSJNBb0008G24.17 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G372400,Sb03g041300,1643,32.55,8.97,3.67,14.5,0,purine nucleobase biosynthetic process,similar to Putative amidophosphoribosyltransferase,biological_process
 Ratan Chopra et al 2015,Sobic.003G376200,Sb03g041610,608,14.85,27.02,1.3,31.23,1,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G382800,Sb03g042240,566,144.58,46.68,22.67,14.57,1,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G383800,Sb03g042320,3363,2.91,0.49,0.25,1.03,0,recognition of pollen,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G384900,Sb03g042400,2379,0.46,0.44,6.46,10.06,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G385000,Sb03g042410,3032,10.3,1.07,2.15,5.78,0,"transferase activity, transferring phosphorus-containing groups",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G389700,Sb03g042740,2020,41.36,1.71,2.38,10.5,14,0,similar to Os01g0898800 protein,0
 Ratan Chopra et al 2015,Sobic.003G392700,Sb03g043020,3992,6.86,15.2,2.19,1.89,3,oligopeptide transport,similar to Os01g0902700 protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G393400,Sb03g043090,2003,2.78,0.02,1.67,3.12,0,exocytosis,similar to Leucine zipper protein-like,biological_process
 Ratan Chopra et al 2015,Sobic.003G393500,Sb03g043100,1985,17.93,1.34,4.9,6.07,10,exocytosis,weakly similar to Leucine zipper protein-like,biological_process
 Ratan Chopra et al 2015,Sobic.003G395000,Sb03g043220,1508,221.63,829.32,0.03,110.51,0,cysteine-type peptidase activity,similar to Cysteine endopeptidase,molecular_function
 Ratan Chopra et al 2015,Sobic.003G397200,Sb03g043400,1974,32.42,105.73,8.68,23.73,5,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.003G397400,Sb03g043410,708,1.3,2.66,0,0.4,4,0,similar to Putative uncharacterized protein P0470A12.6,0
 Ratan Chopra et al 2015,Sobic.003G397500,Sb03g043420,615,12.72,25.43,7.16,2.68,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G397600,Sb03g043430,543,397.13,226.47,44.44,295.91,4,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G400200,Sb03g043660,1180,200.54,82.56,13.5,30.02,1,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G400400,Sb03g043680,847,6.45,14.12,1.42,4.83,1,peptidase inhibitor activity,similar to Putative cystatin,molecular_function
 Ratan Chopra et al 2015,Sobic.003G400900,Sb03g043720,1295,7.24,0.27,0.04,7.51,3,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G403300,Sb03g043900,5574,22.35,13.23,2.95,30.75,2,sucrose-phosphate synthase activity,similar to Sucrose-phosphate synthase,molecular_function
 Ratan Chopra et al 2015,Sobic.003G403900,Sb03g043960,2364,1.34,0.13,0.08,1.15,0,intracellular auxin transport,similar to Probable auxin efflux carrier component 6,biological_process
 Ratan Chopra et al 2015,Sobic.003G404600,Sb03g044020,1658,4.51,1.18,0.22,1.17,0,0,"weakly similar to Regulatory protein, putative, expressed",0
 Ratan Chopra et al 2015,Sobic.003G404900,Sb03g044040,1265,38.23,6.76,0,0,0,0,similar to Regulatory protein-like,0
 Ratan Chopra et al 2015,Sobic.003G405000,Sb03g044050,1416,2.48,0.25,0.03,0.32,0,0,similar to Regulatory protein-like,0
 Ratan Chopra et al 2015,Sobic.003G410300,Sb03g044485,4161,0.06,0.71,0,0.01,0,0,similar to P0482D04.10 protein,0
 Ratan Chopra et al 2015,Sobic.003G413600,Sb03g044780,4507,0.57,8.03,0.26,0.47,0,potassium ion transmembrane transport,similar to Putative potassium transporter,biological_process
 Ratan Chopra et al 2015,Sobic.003G413700,Sb03g044790,4868,0.3,17.89,0.35,0.49,0,potassium ion transmembrane transport,similar to Putative potassium transporter,biological_process
 Ratan Chopra et al 2015,Sobic.003G414700,Sb03g044870,770,0.82,1.88,1.32,0,0,cellular biosynthetic process,weakly similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G414900,Sb03g044890,605,15.49,2.85,12.02,1.41,1,cellular biosynthetic process,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G417200,Sb03g045090,1614,4.45,14.65,3.07,1.2,3,0,similar to Esterase PIR7B,0
 Ratan Chopra et al 2015,Sobic.003G419400,Sb03g045270,1383,0.25,1.33,0.97,0,0,aspartic-type endopeptidase activity,similar to Putative xylanase inhibitor,molecular_function
 Ratan Chopra et al 2015,Sobic.003G421100,Sb03g045410,2159,8.44,0.91,1.39,9.98,0,cytokinin dehydrogenase activity,similar to Cytokinin oxidase 3,molecular_function
 Ratan Chopra et al 2015,Sobic.003G421700,Sb03g045460,1774,7.97,7.93,0.05,0.87,1,"defense response to fungus, incompatible interaction","similar to Glucan endo-1,3-beta-glucosidase, acidic isoform precursor (EC 3.2.1.39) ((1->3)-beta-glucan endohydrolase) ((1->3)-beta- glucanase)",biological_process
 Ratan Chopra et al 2015,Sobic.003G422000,Sb03g045490,1389,3.23,44.11,0.73,2.13,0,"defense response to fungus, incompatible interaction","similar to Endo-1,3-beta-glucanase",biological_process
 Ratan Chopra et al 2015,null,Sb03g045790,1040,4.87,83.57,1.16,6.4,0,protein binding,similar to GST7 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G426000,Sb03g045800,1166,30.23,10.22,1.91,27.75,0,protein binding,similar to GST7 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G426600,Sb03g045860,807,2.57,6.7,3.85,0.42,2,protein binding,similar to Putative glutathione S-transferase,molecular_function
 Ratan Chopra et al 2015,Sobic.003G428600,Sb03g046070,3770,9.78,2.35,3.97,18.52,0,perinuclear region of cytoplasm,similar to Putative LAF3 isoform 2,cellular_component
 Ratan Chopra et al 2015,Sobic.003G428700,Sb03g046080,1162,51.67,1.92,10.24,13.06,1,0,weakly similar to Os01g0952900 protein,0
 Ratan Chopra et al 2015,null,Sb03g046150,305,0.19,7.58,2.73,0.56,0,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G430400,Sb03g046210,878,17.55,1.07,7.23,1.94,1,calcium ion binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G431200,Sb03g046300,908,7.22,9.07,0.2,0.06,0,metabolic process,Predicted protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G431600,Sb03g046337,4006,18.16,12.48,0,0.03,0,metabolic process,Predicted protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G432600,Sb03g046400,1589,0.07,0.05,0.29,2.5,0,phosphatidylcholine 1-acylhydrolase activity,"similar to Chromosome chr7 scaffold_31, whole genome shotgun sequence",molecular_function
 Ratan Chopra et al 2015,Sobic.003G432700,Sb03g046410,1558,4.24,17.56,7.94,2.12,2,0,similar to Protein kinase-like,0
 Ratan Chopra et al 2015,Sobic.003G435100,Sb03g046600,284,70.06,44.17,8.15,20.62,1,0,similar to Os01g0961000 protein,0
 Ratan Chopra et al 2015,Sobic.003G437100,Sb03g046780,1162,2.67,34.92,27.39,7.39,1,sulfotransferase activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.003G437900,Sb03g046840,1666,0.1,0.94,0.44,0,2,carboxylic acid metabolic process,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G438700,Sb03g046890,819,5.83,1.91,0.11,0.07,0,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.003G440300,Sb03g047000,2000,6.7,1.51,4.63,17.4,0,biological_process,similar to Putative uncharacterized protein P0458E05.22,biological_process
 Ratan Chopra et al 2015,null,Sb03g047230,2664,2.16,4.62,0.96,10.42,0,transcription factor TFIIA complex,similar to Transcription initiation factor IIA gamma chain,cellular_component
 Ratan Chopra et al 2015,Sobic.003G443600,Sb03g047330,1481,0.74,52.6,14.23,0.35,0,circadian rhythm,similar to SbPCL1 protein,biological_process
 Ratan Chopra et al 2015,Sobic.003G443700,Sb03g047340,1630,11.71,1.06,9.32,7.85,0,zinc II ion transport,similar to Zinc transporter,biological_process
 Ratan Chopra et al 2015,null,Sb04g000200,834,5.86,4.89,0,0,0,0,similar to Os06g0271400 protein,0
 Ratan Chopra et al 2015,Sobic.004G000700,Sb04g000260,1509,0.65,0.16,5.22,13.07,0,leucocyanidin oxygenase activity,similar to Leucoanthocyanidin dioxygenase,molecular_function
 Ratan Chopra et al 2015,Sobic.004G001300,Sb04g000320,2995,242.48,42.67,30.34,170.67,1,metabolic process,,biological_process
 Ratan Chopra et al 2015,null,Sb04g000690,2069,0.08,0.04,4.81,3.16,0,metabolic process,similar to Os10g0474300 protein,biological_process
 Ratan Chopra et al 2015,null,Sb04g000700,2393,0.02,0.05,1.84,1.33,0,0,similar to Os10g0474300 protein,0
 Ratan Chopra et al 2015,null,Sb04g000890,1031,0.84,4.75,0.4,0.77,0,sphingosine hydroxylase activity,similar to Acid phosphatase-like,molecular_function
 Ratan Chopra et al 2015,Sobic.004G008600,Sb04g000920,3209,0.81,4.64,1.89,0.5,0,"transferase activity, transferring phosphorus-containing groups",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G008900,Sb04g000940,960,0.42,3.47,0,0.06,0,sphingosine hydroxylase activity,similar to Acid phosphatase-like,molecular_function
 Ratan Chopra et al 2015,Sobic.004G009000,Sb04g000950,2900,0.44,0.5,0.05,0,0,ATP-dependent helicase activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G009300,Sb04g000980,1416,0.57,3.24,0.1,0.12,0,DNA binding,Predicted protein,molecular_function
 Ratan Chopra et al 2015,null,Sb04g001230,941,0.49,0.04,17.03,11.96,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.004G013800,Sb04g001350,1938,0.92,1.36,0.26,0.03,0,0,similar to Leaf senescence related protein-like,0
 Ratan Chopra et al 2015,Sobic.004G015400,Sb04g001460,2212,57.04,7.34,14.7,19.92,6,peroxisome,similar to Putative uncharacterized protein,cellular_component
 Ratan Chopra et al 2015,Sobic.004G018900,Sb04g001760,2808,0.06,0,0.02,1.09,0,terpene synthase activity,similar to Terpene synthase 2,molecular_function
 Ratan Chopra et al 2015,Sobic.004G019300,Sb04g001800,2706,0.19,0.09,1.76,0.4,0,terpene synthase activity,similar to Terpene synthase 2,molecular_function
 Ratan Chopra et al 2015,Sobic.004G019400,Sb04g001810,3149,0.58,0,0.22,22.71,0,terpene synthase activity,similar to Terpene synthase 2,molecular_function
 Ratan Chopra et al 2015,Sobic.004G023300,Sb04g002075,2706,0.09,0,3.59,8.11,0,lipid binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G032300,Sb04g002800,845,7.83,1.72,8.11,0.54,0,0,weakly similar to Putative uncharacterized protein P0030G11.22,0
 Ratan Chopra et al 2015,Sobic.004G032400,Sb04g002810,4237,14.7,3.24,1.6,7.45,0,L-aspartate oxidase activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G035900,Sb04g003100,799,53.83,9.17,5.86,13.52,2,cell differentiation,"weakly similar to Chromosome chr9 scaffold_49, whole genome shotgun sequence",biological_process
 Ratan Chopra et al 2015,null,Sb04g003110,9709,26.14,2.96,1.19,1.46,8,methylation,similar to Os06g0241000 protein,biological_process
 Ratan Chopra et al 2015,Sobic.004G037300,Sb04g003210,10857,0.55,0.81,0.03,0.06,0,intramolecular transferase activity,similar to Os11g0562100 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G037900,Sb04g003250,8748,10.39,26.92,2.52,3.83,1,"phosphotransferase activity, alcohol group as acceptor",similar to GHMP kinase-like protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G041900,Sb04g003630,3081,1.12,2.76,2.44,0.22,0,flavin adenine dinucleotide binding,similar to Os02g0150300 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G042400,Sb04g003675,1613,0,0,1.32,1.45,0,0,similar to Expressed protein,0
 Ratan Chopra et al 2015,Sobic.004G044800,Sb04g003840,3182,0.98,0.28,2.34,2.64,0,transmembrane signaling receptor activity,similar to Putative leucine-rich repeat receptor-like kinase,molecular_function
 Ratan Chopra et al 2015,null,Sb04g003850,1260,6.8,1.52,0.07,0.14,0,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.004G048200,Sb04g004120,2357,0.02,0,0.86,0.72,0,protein binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G051100,Sb04g004370,642,37.71,2.93,12.99,21.7,6,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.004G053200,Sb04g004510,674,0.85,0.23,0.14,4.72,0,manganese ion binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G060700,Sb04g005090,7737,2.23,1.87,0.2,0.69,1,fatty-acyl-CoA reductase (alcohol-forming) activity,similar to Putative fatty acyl coA reductase,molecular_function
 Ratan Chopra et al 2015,Sobic.004G063100,Sb04g005240,5399,1.32,4.7,20.49,12.95,0,calmodulin binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G064400,Sb04g005350,1449,120.53,3.06,8.34,14.44,1,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.004G064500,Sb04g005360,1248,76.12,0.44,17.04,6.15,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.004G065900,Sb04g005520,1702,279.85,29.09,73.18,62.5,2,gibberellin metabolic process,similar to DNA-binding protein,biological_process
 Ratan Chopra et al 2015,Sobic.004G068700,Sb04g005760,2095,0.03,5.11,2.94,0,0,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G071200,Sb04g005960,2027,28.03,24.79,4.55,42.22,6,"transferase activity, transferring hexosyl groups",similar to Putative Limonoid UDP-glucosyltransferase,molecular_function
 Ratan Chopra et al 2015,null,Sb04g006087,9338,0.25,0.13,1.62,3.17,0,"ATPase activity, coupled to transmembrane movement of substances",similar to Putative multidrug resistance protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G083600,Sb04g006890,819,7.23,7.95,0.79,2.36,0,heat acclimation,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,null,Sb04g007200,991,0.81,0.2,0.93,26.33,1,nucleoside-triphosphatase activity,similar to ATP synthase subunit beta,molecular_function
 Ratan Chopra et al 2015,Sobic.004G087700,Sb04g007260,6641,5.82,8.7,2.03,31.64,0,ATPase activity,similar to Putative pleiotropic drug resistance protein 7,molecular_function
 Ratan Chopra et al 2015,Sobic.004G087800,Sb04g007270,6592,3.07,3.21,0.91,8.95,1,ATPase activity,similar to Putative pleiotropic drug resistance protein 7,molecular_function
 Ratan Chopra et al 2015,Sobic.004G091600,Sb04g007500,2579,0.02,1.14,0,0,0,phosphorelay response regulator activity,weakly similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G092800,Sb04g007600,551,35.38,1.57,0.08,3.3,0,hyperosmotic response,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.004G093200,Sb04g007640,1852,10.25,49.62,22.84,4.76,9,oxylipin metabolic process,similar to Cytochrome P450 74A4,biological_process
 Ratan Chopra et al 2015,Sobic.004G095600,Sb04g007890,8839,0.96,0.1,0.6,2.75,3,ADP binding,weakly similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G097100,Sb04g007990,1645,4.96,2.12,13.66,1.07,8,0,similar to F-box-like,0
 Ratan Chopra et al 2015,Sobic.004G106000,Sb04g008640,2261,0.15,0.81,0.49,0,0,peroxidase activity,weakly similar to Cationic peroxidase 1 precursor,molecular_function
 Ratan Chopra et al 2015,Sobic.004G106200,Sb04g008660,2110,4.55,2.38,1.19,12.02,7,"transferase activity, transferring phosphorus-containing groups",similar to Brassinosteroid LRR receptor kinase-like,molecular_function
 Ratan Chopra et al 2015,Sobic.004G106900,Sb04g008720,6831,9.66,45.83,91.35,33.98,11,phosphoenolpyruvate carboxylase activity,similar to Phosphoenolpyruvate carboxylase 1,molecular_function
 Ratan Chopra et al 2015,Sobic.004G108100,Sb04g008850,16880,1.08,0.5,0.1,0.12,9,plant-type vacuole,similar to Os02g0247800 protein,cellular_component
 Ratan Chopra et al 2015,Sobic.004G111800,Sb04g009150,428,15.45,2.84,0.87,2.92,0,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.004G112100,Sb04g009170,4171,16.96,3.12,4.38,33.52,2,proteolysis,weakly similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.004G114500,Sb04g009360,6357,1.96,0.62,0.2,0.37,0,acetylglucosaminyltransferase activity,similar to Putative uncharacterized protein OSJNBb0042G06.17,molecular_function
 Ratan Chopra et al 2015,Sobic.004G115500,Sb04g009600,419,1.92,0.19,0.99,6.51,0,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,null,Sb04g009670,4078,106.3,16.97,13.76,114.11,2,chaperone binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,null,Sb04g009690,866,175.3,25.03,20.97,187.58,1,0,,0
 Ratan Chopra et al 2015,Sobic.004G117000,Sb04g009750,4160,2.46,1.93,0.18,0.25,1,ADP binding,similar to Putative Xa1-like protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G117600,Sb04g009800,1369,5.12,1.55,0.47,2.24,0,sequence-specific DNA binding,similar to WRKY transcription factor 39,molecular_function
 Ratan Chopra et al 2015,null,Sb04g009860,2467,5.57,1.95,0.54,0.55,0,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.004G121400,Sb04g010130,11167,1.45,0.17,0.18,1.7,1,response to calcium ion,similar to Vacuolar cation/proton exchanger 1c (Ca(2+)/H(+) exchanger 1c),biological_process
 Ratan Chopra et al 2015,Sobic.004G124800,Sb04g010420,3821,1.49,0.45,0.07,0.19,0,galactoside 2-alpha-L-fucosyltransferase activity,similar to Putative galactoside 2-alpha-L-fucosyltransferase,molecular_function
 Ratan Chopra et al 2015,Sobic.004G128400,Sb04g011090,1499,1.84,0.03,0.15,3.98,0,methylation,"similar to O-methyltransferase ZRP4, putative, expressed",biological_process
 Ratan Chopra et al 2015,Sobic.004G129700,Sb04g011240,2284,5.84,24.3,1.68,2.99,0,transmembrane transport,"similar to MATE efflux family protein, expressed",biological_process
 Ratan Chopra et al 2015,Sobic.004G132600,Sb04g012430,21309,0.89,0.39,0,0,0,cysteine desulfurase activity,"similar to Cysteine desulfurase, putative, expressed",molecular_function
 Ratan Chopra et al 2015,null,Sb04g012680,1631,0.39,0.36,5.4,4.15,0,nucleic acid binding,similar to Transposase,molecular_function
 Ratan Chopra et al 2015,Sobic.004G133500,Sb04g012910,4675,32.15,130.91,10.22,39.87,2,carbohydrate transport,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.004G133600,Sb04g012920,4965,0.76,6.02,0.1,0.23,0,carbohydrate transport,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.004G134700,Sb04g013790,21171,0.69,0.24,2.31,2.97,0,0,,0
 Ratan Chopra et al 2015,Sobic.004G138400,Sb04g016540,1646,3.07,1.5,0.08,0.17,0,sequence-specific DNA binding,similar to WRKY transcription factor 51,molecular_function
 Ratan Chopra et al 2015,Sobic.004G139000,Sb04g016950,203,12.18,4.63,0,1.4,0,0,similar to Putative uncharacterized protein OSJNBa0035A24.16,0
 Ratan Chopra et al 2015,Sobic.004G139700,Sb04g017170,24144,0.13,0.14,0,0,0,serine-type carboxypeptidase activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G148600,Sb04g019730,15753,1.04,0.99,0.09,0.12,1,protein binding,weakly similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G149400,Sb04g019783,6749,1.09,2.02,0.17,0.12,0,protein binding,similar to Os08g0233400 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.004G163200,Sb04g021490,3336,0.66,6.46,5.36,1.89,0,response to heat,similar to Putative uncharacterized protein,biological_process
