"","Name","Chromosome","Position","SRD","rrBLUP.SRD"
"9540","NsiI.TP522931",7,58428470,0.790512987681262,0.161989554981202
"645","NsiI.TP115192",7,58481149,0.07847503155813,0.834689534836946
"14965","NsiI.TP794832",7,58498700,0.0833522480017306,0.825368237524871
"72","GFSSContig12698_1019",7,58530011,0.0626861136292901,0.865593300376612
"31774","PstI.TP79499",7,58548407,0,1
"33174","PstI.TP871500",7,58552200,0.81381368798638,0.153527547359322
"25909","PstI.TP397160",7,58561163,1.12117806113127,0.0756522656451337
"32119","PstI.TP814593",7,58562479,0.393983460793026,0.403660765260136
"19323","PstI.TP1191610",7,58563269,0.340811071572436,0.456235346012495
"16371","PstI.TP1023559",7,58580474,0,1
"11777","NsiI.TP629722",7,58591866,0,1
"9981","NsiI.TP546538",7,58603015,0.413197078457405,0.386191687390517
"22695","PstI.TP214720",7,58614835,0.486933124191604,0.325886879559452
"29062","PstI.TP63012",7,58654217,0.00657804976526638,0.984967612234862
"13981","NsiI.TP746266",7,58668606,0.540359888456666,0.28816425717538
"16273","PstI.TP1017687",7,58691088,0.304836588958423,0.495636647848841
"31458","PstI.TP777464",7,58712241,0.18742133331717,0.649499269096172
"8600","NsiI.TP487796",7,58728277,0.89918347027665,0.126129458065629
"19666","PstI.TP1213015",7,58731766,0,1
"33076","PstI.TP866561",7,58745570,1.06621549464357,0.0858587389233534
"28951","PstI.TP623688",7,58748937,0.518015398129621,0.303378361796101
"23853","PstI.TP277532",7,58749000,0.109994633320144,0.776256708957577
"28460","PstI.TP580690",7,58775427,0.798183897613119,0.15915346650653
"30773","PstI.TP740114",7,58776559,0.130142226638731,0.741067510145194
"25602","PstI.TP378727",7,58839899,0.041996346874481,0.907828166462854
"13972","NsiI.TP745662",7,58841348,0.154313808219487,0.700948630848501
"6814","NsiI.TP424775",7,58843264,1.73160800325472,0.0185520538718471
"7155","NsiI.TP433825",7,58843407,0.00426470772463132,0.990228204884292
"33199","PstI.TP87333",7,58848641,0.0665446181708815,0.857936968208469
"19334","PstI.TP119185",7,58848721,0.29877531452949,0.502602547425727
"2237","NsiI.TP197944",7,58850635,0.0943385459317344,0.804750868523747
"20635","PstI.TP1269097",7,58852083,0.223287161436119,0.59801604793507
"28605","PstI.TP5927",7,58863404,0.081888344511934,0.828155051913292
"32490","PstI.TP835882",7,58925507,0.460910822446199,0.346010419933116
"32765","PstI.TP850924",7,59003159,0.12477338976496,0.750285598246258
"22272","PstI.TP192722",7,59027066,0.646185909740281,0.225846877376746
"24046","PstI.TP292237",7,59035766,0.43100017807344,0.370680569792669
"19301","PstI.TP1190013",7,59047024,0.0274126904490247,0.938830758050087
"15591","NsiI.TP825871",7,59052108,0.0409513753575262,0.910015154388395
"11077","NsiI.TP598138",7,59052335,0.933913077320525,0.116435904890519
"16558","PstI.TP1035670",7,59054724,0.293772501760623,0.508425703513966
"5936","NsiI.TP391649",7,59055541,0.617309090999634,0.241374234245785
"30941","PstI.TP748629",7,59056781,0,1
"15667","NsiI.TP830101",7,59062333,0.909905667130875,0.123053602584967
"10345","NsiI.TP562566",7,59064166,0,1
"15659","NsiI.TP829500",7,59064484,0,1
"3870","NsiI.TP283358",7,59084611,0.670326110545256,0.213635730217473
"27279","PstI.TP486630",7,59118365,0.947889455560725,0.112748440725522
"29798","PstI.TP683785",7,59120880,0.415808341347032,0.38387661684379
"840","NsiI.TP123858",7,59134535,0.251554576671706,0.560331997457076
"13268","NsiI.TP70557",7,59141689,0,1
"31855","PstI.TP799583",7,59177504,0.855388594863286,0.13951194875246
"16531","PstI.TP1033295",7,59177533,1.38495009347746,0.0412144877598783
"20124","PstI.TP1241013",7,59177544,0,1
"13820","NsiI.TP737997",7,59215280,0,1
"11627","NsiI.TP623870",7,59224628,0.180314987679721,0.660214430075363
"8927","NsiI.TP499780",7,59224983,0.022769900884383,0.948921090160385
"18291","PstI.TP113627",7,59244287,0.56728750507321,0.270839806550252
"14449","NsiI.TP766552",7,59244968,0.0709237606662666,0.849329559676402
"29764","PstI.TP68223",7,59248949,0.841620228926926,0.144005729343587
"10165","NsiI.TP554810",7,59256576,0.110683446895251,0.775026501397207
"1229","NsiI.TP144859",7,59278722,0,1
"850","NsiI.TP124287",7,59312232,0.0819791086309697,0.827981992128375
"3616","NsiI.TP269983",7,59312249,0.293257382732857,0.509029107763358
"29022","PstI.TP628049",7,59389398,0.0621666403616673,0.866629283167014
"29272","PstI.TP643020",7,59404074,0.0259755598419203,0.941942603363438
"9802","NsiI.TP534927",7,59412485,0.171153956116448,0.674288951874428
"4","GFk35ctg648025_353",7,59425994,0.487817111612111,0.325224225701682
"33981","PstI.TP918435",7,59430806,0.555286471432292,0.278428397986734
"5411","NsiI.TP364834",7,59457867,0.348861574551563,0.447856029436213
"34799","PstI.TP973796",7,59458876,0.765996006645557,0.171397306748416
"20511","PstI.TP1262139",7,59498480,0,1
"8191","NsiI.TP470567",7,59511802,0,1
"10217","NsiI.TP556252",7,59512838,0.806783591199114,0.156032982099097
"27320","PstI.TP488970",7,59514670,0.010590221541521,0.975910023112163
"24412","PstI.TP312554",7,59519130,0.166202071893628,0.682021284168804
"18698","PstI.TP1159603",7,59528202,0.578748329256734,0.263785956494677
"8225","NsiI.TP471509",7,59529100,0.146449192047039,0.713757702491375
"27817","PstI.TP525683",7,59541764,0.0405918680850143,0.910768773250199
"31484","PstI.TP778693",7,59556998,0.849917955026668,0.141280442011291
"25830","PstI.TP39263",7,59558295,0,1
"20962","PstI.TP1287869",7,59558537,0.246608390771736,0.566750104959984
"33096","PstI.TP86735",7,59567585,0,1
"3183","NsiI.TP244525",7,59589584,0,1
"7467","NsiI.TP441490",7,59592830,1.6851921224745,0.0206446667841993
"8173","NsiI.TP470250",7,59593272,0.0202453067774671,0.954453320581555
"12043","NsiI.TP641514",7,59609216,0.844435088290747,0.143075381207762
"12157","NsiI.TP649966",7,59633633,0,1
"11757","NsiI.TP628872",7,59653460,0.0535733740472042,0.88394781361215
"13778","NsiI.TP735491",7,59667638,0,1
"34559","PstI.TP953640",7,59672491,0,1
"34558","PstI.TP953477",7,59672539,0.435690486869191,0.366698820577551
"16446","PstI.TP1027445",7,59682194,0.762234369794181,0.17288831045969
"16447","PstI.TP1027446",7,59682207,0,1
"16445","PstI.TP1027438",7,59682242,1.01972754073771,0.0955591898750335
"33178","PstI.TP871773",7,59683171,1.02691994209224,0.0939896555263439
"2326","NsiI.TP201900",7,59739247,0.401489736960229,0.396743904483335
"2325","NsiI.TP201899",7,59739252,0.390115212040679,0.407272220045976
"21956","PstI.TP177009",7,59744545,0,1
"2608","NsiI.TP216417",7,59750308,0.697505251519178,0.200675682402794
"29850","PstI.TP68744",7,59752869,0.586906354389821,0.258877106387697
"16353","PstI.TP1022732",7,59785708,0,1
"28750","PstI.TP605948",7,59802366,0.175779018379989,0.667146146159659
"33694","PstI.TP90331",7,59803308,0,1
"24025","PstI.TP290738",7,59825579,0.0817720646812655,0.828376815315654
"28115","PstI.TP543989",7,59827838,0.0231512760761195,0.948088161985014
"21233","PstI.TP13666",7,59849546,0.562563649482258,0.273801832541213
"201","GFSSContig18052_1167",7,59859208,0,1
"14139","NsiI.TP753390",7,59900776,0.325656878731462,0.472436149554316
"5723","NsiI.TP380750",7,59931296,0.325249051187021,0.47288000269179
"16350","PstI.TP1022641",7,59945448,0.564253644900649,0.272738441878103
"16349","PstI.TP1022640",7,59945466,0.0692637983441123,0.852582082884292
"23935","PstI.TP285646",7,59945480,2.24316484368971,0.00571261763617348
"35105","PstI.TP990989",7,59970444,0,1
"20027","PstI.TP1234839",7,59971069,0.183390143029614,0.655556091067642
"8762","NsiI.TP493682",7,59972191,0.563101980799651,0.27346265073624
"7264","NsiI.TP436828",7,59977729,0.291277996614393,0.511354407246793
"31989","PstI.TP806019",7,59977734,0.440939968392961,0.362293073960512
"31990","PstI.TP806020",7,59977749,0,1
"21210","PstI.TP135740",7,59986622,0,1
"21136","PstI.TP132153",7,59986710,0.136248764444345,0.730720405985984
"28117","PstI.TP544110",7,59986998,0.25015057338805,0.562146390727023
"34671","PstI.TP964648",7,60011939,0.223199092860507,0.59813732914881
"28939","PstI.TP622431",7,60027444,1.14156024236096,0.0721838027556792
"6491","NsiI.TP415728",7,60028222,0.231520119907684,0.586786184476357
"34013","PstI.TP920681",7,60036755,0.401841506301391,0.396422680425263
"32885","PstI.TP855773",7,60046043,0.0203599750940022,0.954201346143324
"25008","PstI.TP345161",7,60104752,0,1
"27978","PstI.TP535050",7,60105007,1.0769158031746,0.0837691669966753
"33612","PstI.TP898065",7,60146587,0.91725928798129,0.120987558266491
"5548","NsiI.TP371392",7,60147605,0.486608290121882,0.326130720466369
"536","NsiI.TP10980",7,60171001,0.667949440598978,0.214808053336014
"6928","NsiI.TP427864",7,60174590,0.149851779452808,0.708187440735108
"28416","PstI.TP577702",7,60177130,0.526598836006847,0.297441227011424
"31503","PstI.TP780069",7,60189505,0,1
"20310","PstI.TP1251115",7,60189734,0.0976836302211863,0.798576212916197
"27972","PstI.TP534885",7,60189766,0.613662246578971,0.24340962844279
"7349","NsiI.TP438738",7,60211072,0.088112748522776,0.816370403420066
"16236","PstI.TP1015272",7,60211549,0.614007595384936,0.24321614725809
"8075","NsiI.TP466674",7,60213549,0.118312914093708,0.761530121230236
"25208","PstI.TP355903",7,60227274,0,1
"25836","PstI.TP393128",7,60228191,0,1
"32891","PstI.TP856277",7,60248536,0,1
"11525","NsiI.TP620627",7,60248640,0.224180773624005,0.596786824359138
"12939","NsiI.TP687921",7,60250138,0.563797728393389,0.273024909365495
"20955","PstI.TP128737",7,60263902,0,1
"25363","PstI.TP364124",7,60271640,0.107226863070411,0.781219611104392
"34444","PstI.TP945872",7,60295761,0.611647053378602,0.244541711048158
"18280","PstI.TP1135700",7,60388517,0.876356599291616,0.132936242994919
"1988","NsiI.TP184013",7,60389409,0,1
"25709","PstI.TP385006",7,60397799,0,1
"29071","PstI.TP630827",7,60398016,0.522435281077936,0.300306490672855
"5592","NsiI.TP374199",7,60453634,0.784055402009428,0.164416196764367
"4631","NsiI.TP328684",7,60454264,2.23219344930662,0.00585877137085474
"9050","NsiI.TP503474",7,60458156,0,1
"28660","PstI.TP597899",7,60464166,0.0816514084944482,0.828606987876389
"33113","PstI.TP868115",7,60464262,0,1
"7967","NsiI.TP462648",7,60470338,1.44026475453622,0.036285678263419
"12417","NsiI.TP666506",7,60526773,0,1
"12418","NsiI.TP666511",7,60526787,0.0583770064234678,0.874224540702068
"29788","PstI.TP683429",7,60598528,0.348850829200382,0.447867110465445
"29758","PstI.TP681978",7,60598598,0.0585451306100147,0.873886176181165
"7078","NsiI.TP431873",7,60641707,0.117886513127072,0.762278177337735
"31711","PstI.TP791692",7,60643897,0.623318353554967,0.238057378297066
"1431","NsiI.TP15360",7,60668804,0,1
"28129","PstI.TP544830",7,60675631,0.805843214618729,0.156371205907452
"235","GFSSContig18799_764",7,60681019,0,1
"30339","PstI.TP713994",7,60699922,0.158536917191503,0.694165591677433
"34170","PstI.TP929954",7,60756603,0.414563022810559,0.384978944257513
"3155","NsiI.TP24323",7,60763690,0.0828307882206268,0.826359856924824
"15805","NsiI.TP86013",7,60786487,0.714878412802951,0.192806462799478
"19057","PstI.TP117811",7,60820156,0.856388688382152,0.13919105020161
"21941","PstI.TP176210",7,60820249,0.00295049991978464,0.993229248398735
"3118","NsiI.TP241650",7,60822403,0.186229004507894,0.651284879442828
"3117","NsiI.TP241648",7,60822434,1.21321105640898,0.0612052876832589
"14733","NsiI.TP78149",7,60848651,0,1
"32075","PstI.TP811219",7,60849704,0.571585870952572,0.268172431077421
"31002","PstI.TP751820",7,60849775,0,1
"29984","PstI.TP693975",7,60850221,0,1
"19074","PstI.TP117898",7,60858193,2.62112488633776,0.00239262763007285
"6167","NsiI.TP404460",7,60859940,0.862722697221302,0.137175737184232
"244","GFSSContig18994_311",7,60872367,0.533044844998271,0.29305906185253
"14405","NsiI.TP764522",7,60882296,0.0677576643480648,0.855543971935893
"30741","PstI.TP737966",7,60883367,0.0406787450825176,0.910586599757029
"30742","PstI.TP737968",7,60883389,0.177463675613325,0.664563254648136
"13600","NsiI.TP723734",7,60927387,0,1
"22319","PstI.TP195822",7,60945564,0.927789735521136,0.118089222843421
"27595","PstI.TP507771",7,60945817,0,1
"3619","NsiI.TP270280",7,60957592,0.809825388285273,0.154943945873849
"32995","PstI.TP862169",7,60979712,0.487231025550658,0.325663416311461
"1207","NsiI.TP14349",7,61007185,0.521007274016861,0.301295555964191
"34335","PstI.TP939255",7,61030767,0,1
"9774","NsiI.TP533562",7,61030798,0.915360325719503,0.121517737315593
"19684","PstI.TP1214350",7,61060930,0.107709385938559,0.780352119086928
"18556","PstI.TP1151420",7,61070494,0,1
"6216","NsiI.TP406584",7,61077834,0.302145286109245,0.498717621734442
"28627","PstI.TP595821",7,61081873,0,1
"17613","PstI.TP1095090",7,61081987,0.213226989333804,0.612030422912492
"13532","NsiI.TP718999",7,61082635,0.327252090520478,0.470704022285871
"31857","PstI.TP79964",7,61089423,0.115036486321816,0.767297023835902
"10919","NsiI.TP59148",7,61109311,0,1
"17907","PstI.TP1113486",7,61111271,0,1
"7861","NsiI.TP457913",7,61111340,0.703691940837961,0.197837246627539
"8962","NsiI.TP500961",7,61111458,0.56265476700989,0.273744393337789
"29251","PstI.TP641895",7,61137103,0.494445513327338,0.320298191617476
"15421","NsiI.TP818956",7,61141558,0,1
"34366","PstI.TP940968",7,61142166,0,1
"3693","NsiI.TP274146",7,61147472,0.336477792482051,0.460810331485785
"22316","PstI.TP195797",7,61163063,0,1
"34562","PstI.TP954037",7,61167285,0.256052272314741,0.554558961418632
"21805","PstI.TP169762",7,61212199,0.00818175782272316,0.981337154853349
"10666","NsiI.TP577131",7,61216038,0.273639969423516,0.532549560460586
"12904","NsiI.TP685823",7,61226735,0,1
"27879","PstI.TP530077",7,61233587,0,1
"29196","PstI.TP638532",7,61268472,0,1
"10892","NsiI.TP590314",7,61269970,0.0969397260272882,0.799945268468177
"30379","PstI.TP716538",7,61274322,0.702228547793154,0.198505000840049
"1570","NsiI.TP162754",7,61283335,0,1
"28862","PstI.TP616981",7,61366988,0.665170901472689,0.216186762858161
"27638","PstI.TP510665",7,61380291,0,1
"33741","PstI.TP905958",7,61390457,0.370970652773547,0.425627173699547
"10171","NsiI.TP555117",7,61397592,0,1
"20737","PstI.TP1274931",7,61404400,0.291730557650276,0.5108218226632
"8382","NsiI.TP477964",7,61407388,1.87711140193036,0.0132705400822618
"24873","PstI.TP337718",7,61408443,0.476338197624128,0.33393489402576
"7377","NsiI.TP439307",7,61419849,0.668066249243551,0.214750285934903
"18933","PstI.TP1171876",7,61425666,0.608045787903596,0.246577935507012
"23265","PstI.TP244410",7,61435906,0,1
"21271","PstI.TP139310",7,61471163,0,1
"25004","PstI.TP344899",7,61484903,0.217910815960239,0.605465196591894
"9273","NsiI.TP511059",7,61487480,1.07319465514666,0.0844900067588453
"26529","PstI.TP44037",7,61502693,0,1
"17753","PstI.TP1103713",7,61506813,0.898410040937321,0.126354280493303
"32092","PstI.TP812672",7,61524159,0,1
"33118","PstI.TP868312",7,61529395,0,1
"34122","PstI.TP927042",7,61530514,0.541021512577456,0.287725588765837
"1599","NsiI.TP164128",7,61541744,0.0814086708019531,0.829070245818754
"33494","PstI.TP890805",7,61659863,1.3285787557636,0.0469268328615247
"16028","PstI.TP1004796",7,61672859,0.27003664538662,0.536986484011084
"10250","NsiI.TP557668",7,61677173,0.0969081597076602,0.800003413912776
"14265","NsiI.TP758054",7,61677217,3.02670193977554,0.000940368472522971
"30744","PstI.TP738055",7,61683923,0.603649743435777,0.249086538025567
"18622","PstI.TP1155358",7,61684580,0.0947040678699927,0.804073838633812
"10559","NsiI.TP573856",7,61702041,0.677570817294925,0.210101514360056
"14439","NsiI.TP766057",7,61710211,0.0400930387183338,0.911815480596251
"374","GFSSContig8643_492",7,61711565,1.14146331567799,0.0721999146743547
"14238","NsiI.TP756863",7,61751368,0.783818759501372,0.164505809837886
"29178","PstI.TP637513",7,61758322,0.0867711714427798,0.818896148591512
"16949","PstI.TP1056511",7,61774591,0.0874695303936313,0.817580396441252
"27705","PstI.TP515294",7,61776176,0.179295844019693,0.66176555143968
"27706","PstI.TP515295",7,61776197,0.307062842481783,0.493102446788549
"34463","PstI.TP946951",7,61799723,0,1
"20806","PstI.TP1278819",7,61813699,1.14022342360127,0.0724063368500868
"20807","PstI.TP1278820",7,61813715,0,1
"8097","NsiI.TP467361",7,61840286,0,1
"7271","NsiI.TP436962",7,61863894,0,1
"7455","NsiI.TP441283",7,61864491,0.754810806545505,0.175868959213454
"17106","PstI.TP1064537",7,61871668,0.0173548756987046,0.960826835654965
"32069","PstI.TP810944",7,61876950,0.019230870544602,0.95668536303891
"22460","PstI.TP202537",7,61951696,0,1
"21167","PstI.TP133617",7,61951755,0,1
"29757","PstI.TP681964",7,61958235,0,1
"21512","PstI.TP152700",7,61976017,1.48442372876233,0.0327775335987883
"33285","PstI.TP877723",7,61990259,0.454753132064369,0.350951310071399
"33284","PstI.TP877722",7,61990281,0.0895466684875884,0.813679419584358
"25499","PstI.TP372436",7,61991133,0.821370412785859,0.150879274539005
"27207","PstI.TP483278",7,61991444,0.0483475655858878,0.894648492376141
"13216","NsiI.TP703103",7,61993694,1.11856233493001,0.0761092890376157
"31327","PstI.TP77161",7,62007705,0,1
"18683","PstI.TP1158956",7,62010736,0.282974609653642,0.521225182827901
"32991","PstI.TP862004",7,62011344,0,1
"11839","NsiI.TP631604",7,62023275,0,1
"12711","NsiI.TP676974",7,62034862,0.222230659852694,0.599472603434966
"21759","PstI.TP167190",7,62053736,0.185268025553554,0.652727596408401
"12328","NsiI.TP662406",7,62055550,0.22400340169194,0.597030610212727
"17839","PstI.TP1108598",7,62058332,0,1
"5628","NsiI.TP375631",7,62067548,0.0175019767645258,0.960501446492574
"17167","PstI.TP1068347",7,62120815,0.265441347946018,0.542698538547788
"2376","NsiI.TP204532",7,62126624,0.0888144647566344,0.815052408752584
"2373","NsiI.TP204506",7,62126630,0.064163031465435,0.862654651749706
"31894","PstI.TP801619",7,62135290,0.024661304980662,0.944797412079881
"16185","PstI.TP1012960",7,62157197,0.287679804693576,0.515608650847649
"16789","PstI.TP104754",7,62160006,0.155062040116078,0.699742028861504
"30992","PstI.TP75114",7,62191262,0.0189790406722957,0.957240267203765
"34779","PstI.TP972470",7,62197695,0.495009156076094,0.319882766923448
"6161","NsiI.TP40402",7,62207879,0.0368676177804352,0.918612566511
"15799","NsiI.TP85455",7,62207996,0,1
"829","NsiI.TP123377",7,62208476,0.495190264536167,0.319749397977322
"4708","NsiI.TP331619",7,62232374,0.613296340845624,0.243614794551891
"25331","PstI.TP36233",7,62232379,0.695674980762403,0.201523185384377
"8398","NsiI.TP480124",7,62254344,0.694641821120856,0.202003167242988
"15231","NsiI.TP809755",7,62255010,0.0140914885887762,0.968073900079109
"6311","NsiI.TP409780",7,62261032,0.148546922085031,0.710318421567664
"12074","NsiI.TP643527",7,62274730,0.209709316264671,0.617007841863003
"30014","PstI.TP696674",7,62275424,0.59930067755279,0.251593445352256
"10490","NsiI.TP571352",7,62275992,0,1
"16570","PstI.TP1036644",7,62276526,0.0301688188279499,0.932891596949255
"3804","NsiI.TP280405",7,62276910,0,1
"1536","NsiI.TP160913",7,62277250,0.0993810609570472,0.795461086458998
"155","GFSSContig16609_920",7,62292107,0.274084877581494,0.532004275332102
"18819","PstI.TP1165782",7,62294402,0.438582817268758,0.364264780406718
"1657","NsiI.TP167355",7,62310552,0,1
"13439","NsiI.TP715258",7,62318365,0.283460120785033,0.520642814781937
"16680","PstI.TP1042853",7,62319934,0,1
"16290","PstI.TP1019265",7,62320408,0,1
"21927","PstI.TP175766",7,62320486,0.664574319030426,0.216483938753813
"27885","PstI.TP530402",7,62371410,0.503078191297144,0.313994332094515
"7819","NsiI.TP456171",7,62372028,0.278765168967199,0.526301770535421
"20703","PstI.TP1272574",7,62373472,0,1
"23109","PstI.TP235061",7,62394616,0.979662163275197,0.104794342395544
"23110","PstI.TP235062",7,62394665,0.920599787696168,0.120060517867412
"3256","NsiI.TP248464",7,62394840,1.22504777581058,0.0595596619609949
"20061","PstI.TP123741",7,62401761,0.444544673687086,0.359298435633079
"21931","PstI.TP175816",7,62405249,0.240296200151764,0.575047606112651
"9799","NsiI.TP534847",7,62418546,0.0879602348802115,0.816657143163899
"11130","NsiI.TP601984",7,62422917,0,1
"13664","NsiI.TP729034",7,62472151,0.281803827870593,0.522632210237503
"26277","PstI.TP419897",7,62489480,0.2806455677534,0.524027926767284
"18714","PstI.TP116046",7,62490129,1.1439507216144,0.0717875742342447
"28123","PstI.TP544436",7,62494319,1.19250009731623,0.0641948077661
"4936","NsiI.TP344191",7,62595703,0.852870423152399,0.140323231291369
"31571","PstI.TP784046",7,62598267,0.703706636861009,0.19783055215716
"31282","PstI.TP768741",7,62606511,0.0742759100361069,0.842799152004056
"7095","NsiI.TP432237",7,62615093,0.186171275232588,0.651371458261316
"6706","NsiI.TP422354",7,62617991,0,1
"7710","NsiI.TP450695",7,62633905,0.197351494892643,0.63481693675976
"7717","NsiI.TP450839",7,62633956,0.0237232162727148,0.94684040763035
"3228","NsiI.TP246788",7,62644166,0.138496363247684,0.726948486605586
"16998","PstI.TP1059637",7,62666562,0.154976190074738,0.699880365456865
"26485","PstI.TP43769",7,62666670,0.477718581694164,0.332875183078904
"30436","PstI.TP719780",7,62671594,0,1
"2269","NsiI.TP199670",7,62690454,0,1
"21900","PstI.TP174694",7,62702371,0.17918460290114,0.661935079195744
"25604","PstI.TP378769",7,62720950,0,1
"15589","NsiI.TP825779",7,62721059,0.29329140056854,0.50898923760357
"30386","PstI.TP71671",7,62722352,0.0280483806601853,0.937457567785422
"10004","NsiI.TP547776",7,62746195,0.391927782676661,0.405575971663223
"1904","NsiI.TP179643",7,62773912,0.0995790426974777,0.795098542411986
"30110","PstI.TP700927",7,62831400,0.263307890011044,0.545371087019975
"34136","PstI.TP927961",7,62832456,0.0724837519217732,0.846284229893755
"11884","NsiI.TP632871",7,62841691,0.0146943882623405,0.966730925370766
"7459","NsiI.TP441346",7,62861283,0.761273824660937,0.173271117094099
"19930","PstI.TP1228116",7,62882618,0.126310044110348,0.747635570709846
"11568","NsiI.TP621902",7,62903684,0,1
"34642","PstI.TP96259",7,62904480,0.211577740209145,0.614359049475086
"8937","NsiI.TP499993",7,62913963,0.108750841928836,0.778483044635406
"34168","PstI.TP929811",7,62914025,0.235958691944142,0.580819659738184
"12464","NsiI.TP668140",7,62916182,0.00434140997325013,0.990053332703357
"10266","NsiI.TP558760",7,62957243,0.0887732391413381,0.815129781671877
"27774","PstI.TP522215",7,62960479,0.277142478264542,0.528271914059848
"13950","NsiI.TP744257",7,62971104,0.567222314146461,0.270880464730276
"35223","PstI.TP998392",7,62975949,0.0564455477665548,0.878121179819346
"2950","NsiI.TP233599",7,62979220,0.0672307753087149,0.856582553620945
"28890","PstI.TP619768",7,63048502,0.030935429472095,0.931246322073153
"33804","PstI.TP908994",7,63048533,0.233812066256996,0.583697635113244
"24430","PstI.TP31389",7,63065812,0.185778971908233,0.651960115607545
"11657","NsiI.TP62479",7,63070283,0.48655649209383,0.326169620190763
"5978","NsiI.TP394367",7,63072937,0,1
"11380","NsiI.TP615927",7,63073956,0.93988066163504,0.114846916223898
"21081","PstI.TP12971",7,63081914,0.360427244252707,0.436086613857869
"4875","NsiI.TP340134",7,63082166,0,1
"3614","NsiI.TP269834",7,63113567,0.280487852471517,0.524218263564622
"19179","PstI.TP1183580",7,63127725,1.33167937895046,0.0465929942740587
"21912","PstI.TP175303",7,63151935,0.458465393229038,0.347964234086537
"19875","PstI.TP1225727",7,63190971,0.446008798640001,0.358089182279352
"11707","NsiI.TP627015",7,63220926,0,1
"32796","PstI.TP852075",7,63221771,0.0649577706803646,0.861077476361764
"28552","PstI.TP587504",7,63222407,0,1
"11718","NsiI.TP627366",7,63222583,0.317610667491066,0.481270600366072
"22029","PstI.TP180322",7,63225174,0.4675904033144,0.340729390736623
"23371","PstI.TP250392",7,63225290,0.0288988431191542,0.935623576388988
"5680","NsiI.TP378253",7,63225298,1.31213600559419,0.0487375837414043
"12149","NsiI.TP64861",7,63229109,0.470417765337805,0.338518365031505
"30665","PstI.TP733717",7,63292349,0,1
"26258","PstI.TP418786",7,63307386,0.0903626319487183,0.812152093341987
"24293","PstI.TP307021",7,63314237,0.0159064274291062,0.964036711448693
"29592","PstI.TP669291",7,63322472,0.298454214394429,0.502974289247021
"6127","NsiI.TP402696",7,63332379,0.338988421677208,0.458154100973705
"22330","PstI.TP196308",7,63372153,0.622326536696097,0.238601661365004
"34890","PstI.TP979344",7,63380406,0.115363640021023,0.766719237228392
"22160","PstI.TP186657",7,63404265,0.119597478686171,0.759280980669559
"26399","PstI.TP428953",7,63406622,0,1
"25317","PstI.TP361165",7,63446798,0.326693508837906,0.471309822759927
"27982","PstI.TP535733",7,63452948,1.17532524329171,0.0667843581945574
"15177","NsiI.TP806213",7,63491736,0.607327701692973,0.24698597817679
"1739","NsiI.TP172037",7,63511911,0,1
"16098","PstI.TP100872",7,63522689,1.42959412822675,0.037188261123963
"820","NsiI.TP123140",7,63528899,0,1
"5834","NsiI.TP38744",7,63536657,0.0415472566984278,0.908767408368769
"7448","NsiI.TP441058",7,63536657,0,1
"29696","PstI.TP677077",7,63537213,0.173925897492055,0.669998919790898
"19674","PstI.TP1213704",7,63540574,0.11513596026173,0.767121296718112
"5994","NsiI.TP39550",7,63550655,0.124730050687931,0.750360474417142
"10587","NsiI.TP57466",7,63556952,0.776477756082973,0.167310132796416
"9415","NsiI.TP519945",7,63563357,0,1
"19795","PstI.TP1221188",7,63582423,0.311477101721615,0.488115836591049
"29605","PstI.TP670190",7,63604320,0,1
"21399","PstI.TP143988",7,63604417,0.977371802949714,0.105348461368925
"6665","NsiI.TP421336",7,63608511,1.79819743364354,0.0159148506110574
"28936","PstI.TP622318",7,63611772,0.138566191484432,0.726831613256967
"31318","PstI.TP770946",7,63612212,0,1
"31451","PstI.TP777213",7,63617032,0,1
"6616","NsiI.TP420312",7,63620394,0.596502987978694,0.253219421353429
"1327","NsiI.TP149154",7,63638573,0.856437889589076,0.139175282145516
"31266","PstI.TP767870",7,63639615,0.269256311195783,0.537952201074398
"26552","PstI.TP442367",7,63660913,0.0858840408308181,0.820570612239689
"17852","PstI.TP1109343",7,63682270,0,1
"13643","NsiI.TP726969",7,63683749,0.0267815396954476,0.940196132327844
"4222","NsiI.TP30721",7,63692949,0.724295445626985,0.188670740669771
"34761","PstI.TP97145",7,63694613,0,1
"34762","PstI.TP97147",7,63694630,0.796607795375866,0.159732101195674
"202","GFSSContig18109_864",7,63697288,0,1
"28134","PstI.TP545153",7,63711734,0,1
"21648","PstI.TP16066",7,63715053,0.510321482170521,0.308800871852034
"17081","PstI.TP1063266",7,63732338,0.900061737655535,0.125874646045468
"5267","NsiI.TP359285",7,63733199,0.913711921881769,0.121979845268215
"22323","PstI.TP195962",7,63734553,0.158855003979324,0.693657355742981
"13656","NsiI.TP728397",7,63735500,0.714145586671478,0.193132078012804
"24154","PstI.TP29929",7,63742031,0,1
"29473","PstI.TP661320",7,63742444,0.345923530644026,0.450896090072906
"2380","NsiI.TP204683",7,63746517,0.128747204445739,0.743451762809387
"14031","NsiI.TP748486",7,63746564,0,1
"26221","PstI.TP416521",7,63746658,0.663436967470724,0.217051620457346
"25465","PstI.TP370148",7,63756885,0.0270925963626286,0.939522972571763
"6662","NsiI.TP421280",7,63757956,0,1
"9492","NsiI.TP521432",7,63757970,0,1
"6022","NsiI.TP396267",7,63764542,0.973953499321288,0.106180924090688
