"","Name","Chromosome","Position","OWA18","OWA19","rrBLUP.OWA18","rrBLUP.OWA19"
"31282","PstI.TP768741",7,62606511,0.023694612496875,0.88497599467059,0.946902771081441,0.130323881209234
"7095","NsiI.TP432237",7,62615093,0.271945993586677,0.0253251500951132,0.534630838940388,0.943354335870771
"6706","NsiI.TP422354",7,62617991,0,0,1,1
"7710","NsiI.TP450695",7,62633905,1.23233335789918,0.515001028174879,0.0585688426320681,0.305491388082008
"7717","NsiI.TP450839",7,62633956,0.388907609346966,0.187913154384321,0.408406260353324,0.648764153569329
"3228","NsiI.TP246788",7,62644166,0.392520596030808,0.0137443223951553,0.405022736836781,0.968848068090957
"16998","PstI.TP1059637",7,62666562,0.410889223778315,0.27133749580481,0.388249384783225,0.53538044481077
"26485","PstI.TP43769",7,62666670,0.387614289659097,0.250298812837492,0.40962429821575,0.561954543824771
"30436","PstI.TP719780",7,62671594,0,0,1,1
"2269","NsiI.TP199670",7,62690454,0,0,1,1
"21900","PstI.TP174694",7,62702371,0.951572204133695,0.0821780107153708,0.111796394073855,0.827602872327861
"25604","PstI.TP378769",7,62720950,0,0,1,1
"15589","NsiI.TP825779",7,62721059,0.203753351340458,0.17757053483099,0.625527847649103,0.664399757351982
"30386","PstI.TP71671",7,62722352,0.434763754679746,0.0255509904817288,0.367482147221006,0.942863903382511
"10004","NsiI.TP547776",7,62746195,0.619391776247589,0.184636143655717,0.240219480679751,0.653677981371375
"1904","NsiI.TP179643",7,62773912,0.398111931760883,0.185299430790314,0.39984168432148,0.652680397274172
"30110","PstI.TP700927",7,62831400,0.0963133798060721,0.0353098079391818,0.801099794248491,0.921913537076488
"34136","PstI.TP927961",7,62832456,0.356792616793454,0.00450157512254581,0.439751554363117,0.98968827440802
"11884","NsiI.TP632871",7,62841691,0.48938265255789,0.0634942326091152,0.324053970790035,0.863984134238263
"7459","NsiI.TP441346",7,62861283,0.229563936841034,0.128462771978724,0.589435194018229,0.743938831121965
"19930","PstI.TP1228116",7,62882618,1.18014954212239,0.269530000386225,0.0660465988308702,0.537613294350696
"11568","NsiI.TP621902",7,62903684,0,0,1,1
"34642","PstI.TP96259",7,62904480,0.0232604236026592,0.27868528863477,0.947849917016071,0.52639858278775
"8937","NsiI.TP499993",7,62913963,0.27924004789206,0.0870835418970737,0.525726600837254,0.818307361485669
"34168","PstI.TP929811",7,62914025,1.14932458319057,0.218572557735551,0.0709047641563674,0.60454334163325
"12464","NsiI.TP668140",7,62916182,0.19046817882825,0.0891867197911142,0.644958574868051,0.81435408680823
"10266","NsiI.TP558760",7,62957243,0.0492295092195115,0.0961618106798961,0.892833528207597,0.801379427519249
"27774","PstI.TP522215",7,62960479,0.190645317435883,0.118598225059775,0.644695564923183,0.761029996199322
"13950","NsiI.TP744257",7,62971104,0.0204152556649163,0.368003526188686,0.95407989528366,0.428545040876349
"35223","PstI.TP998392",7,62975949,0.698504020656401,0.242684278218108,0.200214708581874,0.57189423912695
"2950","NsiI.TP233599",7,62979220,0.0247289154346103,0.144867578332243,0.944650338578837,0.716361804339487
"28890","PstI.TP619768",7,63048502,0.58466423821586,0.119553010905529,0.260217057600909,0.75935872807391
"33804","PstI.TP908994",7,63048533,0.0679822231487246,0.0863475608370312,0.855101713801158,0.819695289134854
"24430","PstI.TP31389",7,63065812,0.0879368993254555,0.259442053728118,0.816701025046526,0.550247333035747
"11657","NsiI.TP62479",7,63070283,1.38965412951266,1.06410964749048,0.0407704843144974,0.0862760696764637
"5978","NsiI.TP394367",7,63072937,0,0,1,1
"11380","NsiI.TP615927",7,63073956,0.0113203827613695,0.351690424616432,0.974270644741857,0.444948324147357
"21081","PstI.TP12971",7,63081914,0.643010040718233,0.250320275632757,0.227504483201906,0.561926772766652
"4875","NsiI.TP340134",7,63082166,0,0,1,1
"3614","NsiI.TP269834",7,63113567,0.0344082988609235,0.458247521045133,0.923829234070306,0.348138840834142
"19179","PstI.TP1183580",7,63127725,0.60835367357063,0.193622848020843,0.246403190233124,0.640290638204705
"21912","PstI.TP175303",7,63151935,0.471667648690122,1.76934451121994,0.337545522352267,0.0170080877866218
"19875","PstI.TP1225727",7,63190971,0.19602030834849,0.372482771926593,0.636765743962705,0.424147809140745
"11707","NsiI.TP627015",7,63220926,0,0,1,1
"32796","PstI.TP852075",7,63221771,0.0488541168892011,0.307676621464458,0.893605602841921,0.492406048001695
"28552","PstI.TP587504",7,63222407,0,0,1,1
"11718","NsiI.TP627366",7,63222583,0.0649200315431893,0.339481954757437,0.861152305157247,0.457633749496917
"22029","PstI.TP180322",7,63225174,0.705037243849309,0.515075849046135,0.197225359405014,0.305438762124384
"23371","PstI.TP250392",7,63225290,0.670515263981352,0.124764920433191,0.213542703169478,0.750300229976289
"5680","NsiI.TP378253",7,63225298,0.0216724631672167,0.139958158570737,0.951321992552619,0.72450575809786
"12149","NsiI.TP64861",7,63229109,0.533509927567966,0.373681284678016,0.292745395172976,0.422978911566876
"30665","PstI.TP733717",7,63292349,0,0,1,1
"26258","PstI.TP418786",7,63307386,0.815631537054595,0.125118085920801,0.152886262162211,0.749690338654315
"24293","PstI.TP307021",7,63314237,0.075529740022426,0.300981170961242,0.840369457526304,0.500056214676202
"29592","PstI.TP669291",7,63322472,0.0561740411163408,0.00982328967368299,0.878670323983804,0.977634930465618
"6127","NsiI.TP402696",7,63332379,0.101529689560171,0.361162623060245,0.791535341250933,0.435348825297709
"22330","PstI.TP196308",7,63372153,0.54887204062493,0.105264755867161,0.282571241269191,0.784757082857981
"34890","PstI.TP979344",7,63380406,1.12193446648936,0.183350105065931,0.0755206177025269,0.655616530106059
"22160","PstI.TP186657",7,63404265,0.132187700673712,0.737536763889075,0.737585379210016,0.183005118229236
"26399","PstI.TP428953",7,63406622,0,0,1,1
"25317","PstI.TP361165",7,63446798,0.0513347289165589,0.204454090718329,0.888516037419821,0.624519364750533
"27982","PstI.TP535733",7,63452948,0.0657032610170552,0.0759488366877244,0.859600657452257,0.839558887346417
"15177","NsiI.TP806213",7,63491736,0.663622813590054,0.0376573103143055,0.216958758186756,0.916943739515283
"1739","NsiI.TP172037",7,63511911,0,0,1,1
"16098","PstI.TP100872",7,63522689,0.461173181078849,0.2257568858428,0.345801457097814,0.594624931170556
"820","NsiI.TP123140",7,63528899,0,0,1,1
"5834","NsiI.TP38744",7,63536657,0.919374263970449,0.46299139895779,0.120399791829385,0.344356750554382
"7448","NsiI.TP441058",7,63536657,0,0,1,1
"29696","PstI.TP677077",7,63537213,0.316554926951897,0.715466948295232,0.482441959845966,0.192545357491905
"19674","PstI.TP1213704",7,63540574,0.132954470678054,0.434981312308456,0.736284281913153,0.367298104995496
"5994","NsiI.TP39550",7,63550655,0.139268653083951,1.02968534861767,0.72565692966644,0.0933930699346987
"10587","NsiI.TP57466",7,63556952,1.01509697291571,0.0613975556408645,0.0965835195125,0.868165341932224
"9415","NsiI.TP519945",7,63563357,0,0,1,1
"19795","PstI.TP1221188",7,63582423,0.0393606954096347,0.22579172411619,0.913354356470083,0.594577233408059
"29605","PstI.TP670190",7,63604320,0,0,1,1
"21399","PstI.TP143988",7,63604417,0.355987724033365,0.0770305002011615,0.440567316608002,0.837470465089891
"6665","NsiI.TP421336",7,63608511,0.0209470856649811,0.00276199123792247,0.952912259551054,0.993660460364039
"28936","PstI.TP622318",7,63611772,0.355003717680704,0.201771587778306,0.441566667404514,0.628388765811933
"31318","PstI.TP770946",7,63612212,0,0,1,1
"31451","PstI.TP777213",7,63617032,0,0,1,1
"6616","NsiI.TP420312",7,63620394,0.187703949897243,0.141561199667589,0.649076745768537,0.721836436425437
"1327","NsiI.TP149154",7,63638573,0.877053019556036,1.5587249207611,0.132723241659865,0.0276232694176122
"31266","PstI.TP767870",7,63639615,0.810233057417338,0.371716939578475,0.154798569339804,0.424896408749587
"26552","PstI.TP442367",7,63660913,1.78207424451619,0.507677200271878,0.0165167941236761,0.310686798383993
"17852","PstI.TP1109343",7,63682270,0,0,1,1
"13643","NsiI.TP726969",7,63683749,0.452362033184006,0.0139331228834145,0.352888874669358,0.968426973093037
"4222","NsiI.TP30721",7,63692949,0.428981168976133,0.162779261079201,0.372407853521997,0.687417745155419
"34761","PstI.TP97145",7,63694613,0,0,1,1
"34762","PstI.TP97147",7,63694630,0.0351493631624631,0.0161555578898945,0.922254189661442,0.963483856077501
"202","GFSSContig18109_864",7,63697288,0,0,1,1
"28134","PstI.TP545153",7,63711734,0,0,1,1
"21648","PstI.TP16066",7,63715053,0.437018898131951,0.313828779309137,0.365578883263882,0.485479862975347
"17081","PstI.TP1063266",7,63732338,0.402186747792514,0.253977515315173,0.39610767026853,0.557214596800811
"5267","NsiI.TP359285",7,63733199,0.694518010967601,0.548959656202709,0.202060763204829,0.28251424044041
"22323","PstI.TP195962",7,63734553,0.109385052353157,0.222553408883927,0.777347037246221,0.599027266606726
"13656","NsiI.TP728397",7,63735500,0.074957914970695,0.368323013450011,0.841476680454512,0.428229899102498
"24154","PstI.TP29929",7,63742031,0,0,1,1
"29473","PstI.TP661320",7,63742444,1.21887613758572,0.495374999409925,0.0604120902354784,0.319613415813339
"2380","NsiI.TP204683",7,63746517,0.292895826592972,0.32578600608316,0.509453057956666,0.472295702546225
"14031","NsiI.TP748486",7,63746564,0,0,1,1
"26221","PstI.TP416521",7,63746658,0.399325292765163,0.209513283963103,0.39872613891843,0.61728641037936
"25465","PstI.TP370148",7,63756885,0.0409047881438194,0.237732256039981,0.910112777881677,0.578452555381251
"6662","NsiI.TP421280",7,63757956,0,0,1,1
"9492","NsiI.TP521432",7,63757970,0,0,1,1
"6022","NsiI.TP396267",7,63764542,1.26802417033147,0.075460190181989,0.053948059729432,0.84050404878728
"28489","PstI.TP582556",7,63768946,0,0,1,1
"15796","NsiI.TP8543",7,63770894,0,0,1,1
"23784","PstI.TP272889",7,63795481,0,0,1,1
"9228","NsiI.TP509771",7,63795912,0.0196840497934889,0.550523266893335,0.955687598043533,0.281498920085709
"13992","NsiI.TP746676",7,63800582,0.0159302764100875,0.157276297514947,0.963983773493249,0.696183462289564
"24045","PstI.TP292181",7,63803602,0.209006677533313,0.175167176808229,0.618006897845511,0.668086695555818
"7566","NsiI.TP443564",7,63805273,0.0417033839162392,0.278808499607534,0.908440768651217,0.526249262718584
"33562","PstI.TP894633",7,63851283,0.131255787210075,0.351101603065627,0.739169796650443,0.445551999444946
"703","NsiI.TP118122",7,63855927,1.10319693037365,0.0771739185153826,0.0788502490921115,0.837193950472286
"20361","PstI.TP125348",7,63881820,0.727517187654226,0.0627541395732698,0.187276296501563,0.865457728333941
"16640","PstI.TP1040833",7,63896724,0,0,1,1
"24272","PstI.TP306048",7,63911751,0.275886132160809,0.299710612943629,0.52980233476323,0.501521305177565
"19010","PstI.TP1175391",7,63911802,0,0,1,1
"4461","NsiI.TP320652",7,63936291,0.875988604676116,0.270161232202085,0.133048932783429,0.536832459855517
"24864","PstI.TP336967",7,63960044,0,0,1,1
"649","NsiI.TP115306",7,63989810,0,0,1,1
"23100","PstI.TP234444",7,63993635,0.214472829400597,0.26117536340571,0.610277235991423,0.548055621314715
"32115","PstI.TP814417",7,63993858,0.294625657587549,0.625710451166247,0.50742789997453,0.236749760771341
"2852","NsiI.TP228172",7,63997711,0.214896720144406,0.525244966318329,0.609681868846709,0.298369917138163
"2453","NsiI.TP208427",7,64002268,0.203518193518294,0.284421792031919,0.625866644489164,0.519491215322784
"5858","NsiI.TP388807",7,64020446,0.565008891208809,0.298747599045514,0.272264556742483,0.50263462316678
"21168","PstI.TP133639",7,64025573,0,0,1,1
"9432","NsiI.TP520341",7,64051632,0.739834851317581,0.0988773540493384,0.182039296582846,0.796384219747892
"13078","NsiI.TP695219",7,64060965,0.362025078737949,0.0431028991388364,0.434485133699828,0.905518027450035
"4742","NsiI.TP333672",7,64061849,0.602436840739372,0.0582948660055198,0.249783162132479,0.874389903061938
"10522","NsiI.TP572123",7,64064587,0.95630566708577,0.621109657892086,0.110584518910297,0.239271152853396
"18189","PstI.TP1129550",7,64064610,0.880497525694432,0.0860521399197634,0.131674741460413,0.820253061622831
"31098","PstI.TP757615",7,64070952,0,0,1,1
"34225","PstI.TP932956",7,64071440,0.246356697373005,0.0585449559084161,0.567078657611162,0.873886527715318
"31076","PstI.TP756165",7,64072184,0.385877664946724,0.382140232971488,0.411265552895953,0.414820076288717
"16991","PstI.TP1059426",7,64073475,0.524611783861953,0.0296871465451946,0.298805244761095,0.933926832992924
"7671","NsiI.TP449489",7,64098895,0.725963542154681,0.0579379275115297,0.187947458698136,0.875108843134371
"15733","NsiI.TP833101",7,64098970,0.0210235598634241,0.0046802250722794,0.952744477576869,0.98928124321767
"19175","PstI.TP1183458",7,64102705,0.19620286287589,0.991536867160017,0.636498137427985,0.101967819611989
"97","GFSSContig1405_481",7,64118787,0.243467070640072,0.0426960831959128,0.570864358981306,0.906366649237822
"8820","NsiI.TP4948",7,64126283,0.048703840286207,0.504534505436255,0.893914865925314,0.31294318229978
"10337","NsiI.TP561892",7,64131912,0.106496471605089,0.503423683754692,0.782534562687691,0.313744640838861
"7111","NsiI.TP432746",7,64137311,0,0,1,1
"14117","NsiI.TP752803",7,64142691,0.889361233684803,0.855007001294668,0.12901457210197,0.139634585027589
"8418","NsiI.TP481436",7,64142755,0.995379514094704,0.211854577810409,0.101069585802793,0.613967555922138
"22739","PstI.TP216792",7,64143020,0,0,1,1
"10320","NsiI.TP561173",7,64182183,0.215932163937093,0.0283547906300942,0.608229998355475,0.936796391901895
"32450","PstI.TP834155",7,64193319,0,0,1,1
"91","GFSSContig13612_465",7,64197614,0.578137732969037,0.875895111680926,0.264157087170877,0.133077578052409
"27924","PstI.TP532330",7,64203986,0.79679387060723,0.0996424671099099,0.159663677988524,0.7949824346145
"33183","PstI.TP871926",7,64204163,0.00978711370038495,0.338362979174178,0.977716369142955,0.458814379870439
"16941","PstI.TP105625",7,64210615,0.0435679866083698,0.260020273510219,0.904548824102653,0.549515221073746
"32320","PstI.TP82727",7,64210634,0.514550497460169,1.1389765816938,0.305808464796538,0.0726145112042953
"16256","PstI.TP1016623",7,64210878,0.767587355094985,0.522772876787517,0.170770419355375,0.300073140278401
"16200","PstI.TP1013473",7,64211381,0,0,1,1
"24414","PstI.TP312567",7,64215545,0.34262191766197,0.499359395893621,0.454336975198619,0.316694560536213
"10193","NsiI.TP555585",7,64220464,0.447637814125151,0.982025946224794,0.356748524756244,0.104225515967629
"24057","PstI.TP292777",7,64227793,0,0,1,1
"6395","NsiI.TP412439",7,64228805,0.0947499657232472,0.0747478348281155,0.803988865615468,0.841883824250578
"12203","NsiI.TP653777",7,64267370,0.154395279796257,0.427162319585692,0.700817148556261,0.373970788823936
"23286","PstI.TP245449",7,64290861,0.486634307853493,1.40291218468535,0.326111183199034,0.0395446572165106
"29846","PstI.TP687359",7,64303520,0.0171947048407148,0.0667831973115145,0.961181260699715,0.857465791020066
"5193","NsiI.TP356096",7,64308526,0.676019707111721,0.21831227060557,0.210853246824851,0.60490577316605
"19585","PstI.TP1207293",7,64314130,0.222737103066984,0.410629362179814,0.598773948729566,0.388481764655048
"32710","PstI.TP847211",7,64315939,1.40200973755269,1.44298714743165,0.0396269149189799,0.0360589314191606
"6198","NsiI.TP406078",7,64325834,0.288470258312239,0.0322694643988706,0.514671051904546,0.9283901747002
"4462","NsiI.TP3207",7,64348054,0.256632796210764,0.558814756735355,0.553818174528368,0.276175559978487
"25679","PstI.TP383122",7,64348908,0.0868817336459495,0.215842358857996,0.818687701460702,0.608355783492669
"18233","PstI.TP1132574",7,64353059,0.293130608257105,0.134826451140666,0.509177719639876,0.733117436415231
"32888","PstI.TP856074",7,64359017,0,0,1,1
"3664","NsiI.TP272666",7,64359188,0,0,1,1
"16316","PstI.TP1021253",7,64417622,0.0478422167013345,0.967288756532431,0.895690119147746,0.107822958356826
"4083","NsiI.TP298594",7,64449719,0,0,1,1
"22058","PstI.TP181497",7,64455318,0.0541070556628291,0.823598045205317,0.882862243835655,0.150107348900867
"22309","PstI.TP195373",7,64455324,0.142766324046356,0.119926618707221,0.719836187995572,0.758705760185828
"22308","PstI.TP195372",7,64455354,0.159935734471111,0.971484516467899,0.691933353460861,0.106786286346764
"3938","NsiI.TP287625",7,64487648,0.202375236776187,0.0959744715133174,0.627515941579085,0.801725188622122
"698","NsiI.TP118018",7,64488609,0,0,1,1
"215","GFSSContig18384_1020",7,64525213,0.113485270752949,0.602834371314245,0.770042560172861,0.249554628230633
"15724","NsiI.TP832714",7,64527821,0.0119329418258297,0.703351968546846,0.972897434502113,0.197992177250494
"8731","NsiI.TP492710",7,64546903,0.00656788245263537,0.0926500601898065,0.984990671682513,0.807885735066681
"16428","PstI.TP1026956",7,64557440,0.642804758674123,0.293594159565735,0.22761204529794,0.508634530426883
"24256","PstI.TP305053",7,64568885,0.332558289647511,0.0589233236883759,0.464987962747688,0.873125508347837
"10303","NsiI.TP560490",7,64601488,0,0,1,1
"8593","NsiI.TP487676",7,64601519,0.657749081696541,0.694410778557841,0.219913007684425,0.20211066054098
"2123","NsiI.TP19266",7,64606348,0.990320425041454,0.24057422709681,0.102253827909935,0.574679589545266
"18370","PstI.TP1141410",7,64617396,0,0,1,1
"34323","PstI.TP938468",7,64619181,0.603264313767568,0.0814402311350738,0.249307696617136,0.82900999918078
"12903","NsiI.TP685748",7,64648456,0.0345642791314595,0.798220842763759,0.923497493130015,0.159139927999952
"32952","PstI.TP859981",7,64719101,0.302570424481023,0.169235826892913,0.498229657315392,0.677273640374303
"32954","PstI.TP860055",7,64719148,0.924953546745527,0.59054656261858,0.118862935949029,0.256716295653683
"343","GFSSContig4757_256",7,64751316,0.48790526723185,0.343321946618963,0.325158216496579,0.453605230122555
"9300","NsiI.TP512254",7,64772511,0,0,1,1
"8608","NsiI.TP488114",7,64773896,0.447643616379127,0.110490806459847,0.356743758562325,0.775370356930014
"20139","PstI.TP124186",7,64789657,0.974862290939287,0.13715018851753,0.105958965384002,0.729205291528887
"178","GFSSContig17337_2234",7,64806352,0.323799587795281,0.254043274569758,0.474460882388665,0.557130231827049
"32451","PstI.TP83416",7,64822306,0.776918665955474,0.186688061846188,0.167140360305917,0.650596822930112
"34787","PstI.TP97278",7,64822354,0.0453271817742507,0.028710853062372,0.900892182261487,0.936028660979683
"31384","PstI.TP773940",7,64822434,0.01877646057021,0.935511753244618,0.957686883666604,0.116008082063481
"3245","NsiI.TP247827",7,64830742,0.842996286079194,0.767468546579742,0.14355017091644,0.170817142848913
"12463","NsiI.TP668117",7,64834893,0.197534743021012,0.00338151018285302,0.634549135805276,0.992244019112197
"1548","NsiI.TP161433",7,64834912,0.544987058274347,0.530662934442307,0.285110322747358,0.294670775162296
"28502","PstI.TP58391",7,64850518,0.0320176813023661,0.50961092740459,0.928928566816981,0.309306518449405
"31386","PstI.TP774033",7,64851531,0.115167283106105,0.18353157817565,0.767065971229281,0.655342633196783
"29915","PstI.TP690665",7,64852622,0.0294643265133342,0.154407502847932,0.934406118381026,0.700797424603887
"16614","PstI.TP1039351",7,64861322,0.557556817448258,0.0804260957141015,0.276976665517126,0.830948109864783
"22585","PstI.TP209765",7,64863239,0.311118209834397,1.00065134483892,0.488519372035092,0.0998501347186865
"22206","PstI.TP18946",7,64870868,1.15006269809421,0.621344070768863,0.0707843587258743,0.239142039757653
"32833","PstI.TP853332",7,64959288,0,0,1,1
"28021","PstI.TP5387",7,64961261,0,0,1,1
"27929","PstI.TP532426",7,64966356,0.160190368162571,0.481311628772068,0.691527780951614,0.330132568819589
"13654","NsiI.TP728055",7,64974048,0.843190216646275,1.50708945700102,0.143486084098507,0.031110754444491
"13385","NsiI.TP71163",7,65061807,1.21934375141622,1.01317849752143,0.0603470782974235,0.0970111164046821
"24548","PstI.TP319558",7,65079693,0,0,1,1
"22731","PstI.TP21657",7,65083763,0.220261996134067,1.50870575127369,0.602196190544885,0.030995186132696
"29590","PstI.TP669233",7,65085026,1.86499247320596,0.25457509640439,0.0136460678649849,0.556448407183315
"26946","PstI.TP466696",7,65099577,0,0,1,1
"31459","PstI.TP777596",7,65099913,0.211648879734749,0.207457806848101,0.614258422748787,0.620214896664778
"26884","PstI.TP461455",7,65100491,0,0,1,1
"26885","PstI.TP461457",7,65100502,0.179213354198643,1.36638257023377,0.661891259015585,0.0430147526370029
"22329","PstI.TP196226",7,65121284,0,0,1,1
"283","GFSSContig19936_919",7,65170043,0.439118581266853,0.0966543034698088,0.363815685071751,0.800471173074809
"16176","PstI.TP1012440",7,65173129,0,0,1,1
"15146","NsiI.TP804131",7,65184494,0.0259824067530271,0.0197474073288773,0.94192775319448,0.955548186660594
"4590","NsiI.TP327314",7,65197970,0.465593529586356,0.170770152164799,0.342299662090497,0.674885112227761
"2659","NsiI.TP218546",7,65199992,0.932355289290317,0.00510860284219377,0.116854303372994,0.988305920774332
"8976","NsiI.TP501510",7,65224766,0,0,1,1
"8977","NsiI.TP501512",7,65224792,0.961037410414017,0.523519651676064,0.109386213620548,0.299557604057475
"10213","NsiI.TP556083",7,65244652,0.143796832259611,0.135789163484131,0.718130161899882,0.731494115028097
"24128","PstI.TP297697",7,65274615,0,0,1,1
"483","NsiI.TP10592",7,65278458,0.154746962794845,0.540260007140327,0.700249870540876,0.288230538319915
"27249","PstI.TP485331",7,65312385,0.591537733148142,0.154333830738746,0.2561310718052,0.700916315370123
"31241","PstI.TP76617",7,65323384,1.23062352678773,0.777065483218543,0.0587998845291656,0.167083866512178
"19440","PstI.TP119764",7,65336650,0,0,1,1
"32168","PstI.TP817327",7,65354956,0.26199679027822,0.218725557055572,0.547020005716553,0.604330402180196
"32170","PstI.TP817334",7,65354962,0.865738929230211,0.049022867269612,0.136226334417985,0.893258449012821
"31033","PstI.TP753650",7,65355452,0,0,1,1
"29791","PstI.TP683570",7,65361793,0.0341038855345252,0.978300360137249,0.924477007702794,0.105123458349635
"10347","NsiI.TP562946",7,65362140,0.179523153735146,0.409189503517401,0.661419274003712,0.389771873397578
"4813","NsiI.TP337239",7,65401168,0.0788954010322092,0.129849061879674,0.833881999267512,0.741567926869638
"25871","PstI.TP394799",7,65402036,0.0425406566311839,0.178052332139366,0.906691080405276,0.663663094708873
"8179","NsiI.TP470396",7,65424581,0.411329221452036,0.163133818179046,0.387856236064148,0.686856767778389
"28614","PstI.TP593962",8,38369,0.319385614503516,0.631468695464265,0.479307677462054,0.233631450087002
"28875","PstI.TP618070",8,39449,0.552355903369451,0.402712952839067,0.280313553305144,0.395628024216869
"28876","PstI.TP618104",8,39501,0.239842539385226,0.243536150070936,0.5756486103873,0.570773563793849
"28874","PstI.TP618044",8,39506,0,0,1,1
"19772","PstI.TP1219843",8,96333,0,0,1,1
"4026","NsiI.TP293804",8,161971,0.00425001505920025,0.440016183774745,0.990261705972677,0.363064525093311
"30391","PstI.TP717339",8,162336,0.0783617929857517,0.20178642874976,0.834907201371594,0.628367292501125
"30393","PstI.TP717531",8,162336,0.310186048850385,0.144135449641338,0.489569046335001,0.717570457390296
"30396","PstI.TP717722",8,162336,0.0695951697592339,0.563705685616135,0.851931801595757,0.273082779394081
"784","NsiI.TP121320",8,193796,0,0,1,1
"538","NsiI.TP110006",8,193809,0.16267746470507,0.0906333245342035,0.687578891194817,0.811646042586329
"3742","NsiI.TP276630",8,201473,0.189473420004717,0.581103097255798,0.646437556513284,0.262359565354512
"15485","NsiI.TP821519",8,214880,0.27635774631044,0.0360120762052785,0.52922731787861,0.920423977636968
"33592","PstI.TP897034",8,223056,0.52461215557396,0.884710977529334,0.298804989014236,0.130403432306485
"12269","NsiI.TP659048",8,235859,0.757490953739374,0.984804442705461,0.174786966978823,0.103560838302009
"12270","NsiI.TP659051",8,235877,0.129099183011535,0.406234581683527,0.742849468549481,0.392432907748614
"4770","NsiI.TP335639",8,240355,0,0,1,1
"4771","NsiI.TP335640",8,240374,0.566796726571008,0.184306706092695,0.271146044583443,0.654174022161819
"20169","PstI.TP1243137",8,241410,0,0,1,1
"14371","NsiI.TP762857",8,242339,0.213425784390099,0.00773075877769525,0.611750334665364,0.982356767168119
"30636","PstI.TP731804",8,245236,0,0,1,1
"26144","PstI.TP411939",8,256033,0.275235807711537,0.841507459323971,0.530596269568125,0.144043126957796
"3315","NsiI.TP251142",8,281269,0.0262298172924544,0.391215102364831,0.941391305011371,0.406242071084385
"3316","NsiI.TP251147",8,281308,0,0,1,1
"17229","PstI.TP1071629",8,381311,0.140564100289617,0.470124621121699,0.723495609072729,0.33874693850784
"11594","NsiI.TP622623",8,389180,0.308211600588489,0.16315618620128,0.491799858458581,0.686821392629834
"24813","PstI.TP33445",8,397805,0.64582002408229,0.823463235157826,0.226037229673349,0.150153951196645
"6782","NsiI.TP423933",8,457190,0.561336199299777,0.303208558817978,0.274576775584003,0.497498116857114
"12544","NsiI.TP670392",8,503419,0.116628559175761,0.400727680865454,0.764489351993952,0.39744068175573
"599","NsiI.TP112759",8,510178,0.132735454210164,0.108640762549015,0.736655686704079,0.778680389514671
"26765","PstI.TP455089",8,513576,0.106283650525352,1.58798944651116,0.782918128838429,0.0258232294111004
"29979","PstI.TP693644",8,517053,0.216555155075603,1.18465000381628,0.607358123936205,0.0653657120095019
"18869","PstI.TP116841",8,526402,0.803255276895109,0.227064945574164,0.157305795427356,0.592836663549056
"31793","PstI.TP795667",8,528900,0.145202124316726,0.385217063571854,0.715810188574619,0.411891601194445
"33672","PstI.TP901904",8,570863,0,0,1,1
"24828","PstI.TP335225",8,571209,0.951343700513159,0.0273181208551085,0.111855231115362,0.93903521496722
"22583","PstI.TP209652",8,593940,0.59985062696422,0.750423290441641,0.251275052868363,0.177654703258717
"31325","PstI.TP771477",8,599949,0.108922318543292,0.172764718056745,0.778175729456306,0.671792702552455
"19143","PstI.TP118183",8,606032,0.151288043368343,0.408810399759132,0.705849248442198,0.390112261083748
"34697","PstI.TP967092",8,608851,1.25198905970396,0.019958804881603,0.0559771702505509,0.955083176393176
"27480","PstI.TP498607",8,609295,0,0,1,1
"1094","NsiI.TP135318",8,610966,0,0,1,1
"16695","PstI.TP1043286",8,626827,0.116928947396021,0.339348390102624,0.763960760899665,0.457774513647523
"20326","PstI.TP1251787",8,640290,0.882089186047341,0.290061858177281,0.131193045533186,0.512788340440251
"20721","PstI.TP1274066",8,658317,0,0,1,1
"18263","PstI.TP1134722",8,658352,0.244955339072633,0.57344881194738,0.56891143217606,0.267024547665693
"32313","PstI.TP826982",8,664718,0.762951943667075,0.0991311408493536,0.172602887307011,0.795918976073311
"21094","PstI.TP130440",8,685337,0.878078397874821,0.419947042345267,0.132410248958021,0.380235759254547
"14029","NsiI.TP748346",8,690767,0,0,1,1
"18995","PstI.TP1174922",8,771149,0.0916839926898488,0.784179592918152,0.809684838878867,0.164369187008304
"33770","PstI.TP907830",8,810319,0,0,1,1
"22077","PstI.TP182422",8,810404,1.07937797744292,0.462971355138651,0.0832955926505585,0.344372643880214
"15706","NsiI.TP831921",8,823191,0,0,1,1
"21008","PstI.TP1291488",8,830344,0,0,1,1
"13556","NsiI.TP720497",8,866814,0.294435625320284,0.112824561849985,0.507649981483994,0.771214947116343
"9587","NsiI.TP524800",8,874876,0.0240736754930459,1.23684104779236,0.946076651436896,0.057964080671374
"10340","NsiI.TP561942",8,877058,0.238614148026923,0.596773143165085,0.577279123299191,0.253061953850878
"20579","PstI.TP126559",8,879217,0.718308278539449,0.00436317311149187,0.191289759640139,0.990003720910932
"11315","NsiI.TP612033",8,893486,0.591322896313847,0.323852998879283,0.256257806091263,0.474402535085458
"11950","NsiI.TP635336",8,904099,0.224569554197792,0.712643037512287,0.596252819639188,0.193801423412677
"5041","NsiI.TP349133",8,916874,0.0984591321019931,0.553716560339761,0.797151500462175,0.279436697290574
